,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
288,288,https://weibo.cn//u/3554742581,轻扬手中沙,女,浙江,120,739,228,什么世道，好人被关，坏人翻天,0,2020-08-26 14:56 ,negative
289,289,https://weibo.cn//u/5403251346,醉皖,男,江苏,164,636,191,@央视新闻,0,2020-08-26 14:56 ,negative
290,290,https://weibo.cn//u/1644473657,纯圆圆森漆漆,女,吉林,950,137,307,TMD， 以后有些男流氓都可以这么碰瓷发财了，其他人该出手时也不敢了，万一打到人家男流氓了，人家直接躺地上进医院，就等着清家荡产吧。现在都搞不懂了，到底在保护谁？不是该保护良民的吗？,0,2020-08-26 14:55 ,negative
291,291,https://weibo.cn//u/6488654136,林潮汐-,女,江西,29,484,15,现在真的这种猥琐男好多好多,0,2020-08-26 14:55 ,negative
292,292,https://weibo.cn//u/3279546995,你觉得你觉得的就是你觉得的嘛,男,山西,124,174,125,回复@阿楠斯基乔既嘎:好人要经历九九八十一难才可以成佛，坏人放下屠刀就可以立地成佛。,8,2020-08-26 14:55 ,positive
293,293,https://weibo.cn//shaofeng1986,普罗米萤虫,男,北京,6,177,32,回复@扎克人柱力:法大于理。理不入法。,0,2020-08-26 14:55 ,negative
294,294,https://weibo.cn//u/6421929768,从古到今一点阶级推翻后,男,山东,13,49,2774,笑话,0,2020-08-26 14:55 ,negative
295,295,https://weibo.cn//u/6207432579,桃子咪啾,女,北京,170,159,140,犯罪的人没被抓救人的人被抓？？？？牛逼了,0,2020-08-26 14:54 ,negative
296,296,https://weibo.cn//u/1915152485,暂时想不到更沙雕的名字了,女,海外,965,468,291,回复@尖灬果儿:气得要死 这是什么样的社会？？,20,2020-08-26 14:54 ,negative
297,297,https://weibo.cn//u/1915152485,暂时想不到更沙雕的名字了,女,海外,965,468,291,妈的,0,2020-08-26 14:54 ,negative
298,298,https://weibo.cn//bic4ever,陪小白兔度过漫长岁月,女,浙江,1878,615,1319,又一起因为网友得以伸张正义的案子？,0,2020-08-26 14:54 ,negative
299,299,https://weibo.cn//u/3556239445,姚金伯,男,河南,287,405,162,这样子坏人会更多,0,2020-08-26 14:53 ,negative
300,300,https://weibo.cn//u/5688517421,风尘_84759,男,河北,32,34,240,哪里的警察都是这样的,0,2020-08-26 14:53 ,negative
301,301,https://weibo.cn//shaofeng1986,普罗米萤虫,男,北京,6,177,32,产异蛇？黑质白章？,0,2020-08-26 14:53 ,negative
302,302,https://weibo.cn//u/6013123233,天边一明月201608,男,广东,0,9,8,回复@扎克人柱力:这个在二十年前是可以的。当年深圳松岗有个厂抓住了贼，群殴致死，受到警察的口头表扬～巡防队抓住了贼惯例都是先在街上当众一顿狠揍。,0,2020-08-26 14:53 ,positive
303,303,https://weibo.cn//u/2359389290,茉茉景一,女,其他,133,170,353,回复@秋炒栗子:巴不得光拿工资不办事,6,2020-08-26 14:53 ,negative
304,304,https://weibo.cn//u/3195238562,Les-Vita,女,福建,1893,491,263,md，人要跑，还等警察来抓么？这男的不要脸！！！地中海猥琐老色胚一个，还有脸狮子大开口要十几万，那一万都不要给他，一脚踹他个植物人，生不如死。 #男孩无罪,0,2020-08-26 14:53 ,negative
305,305,https://weibo.cn//u/2314249763,幸运女神来了啊啊啊啊,女,甘肃,24,308,35,气死人了,0,2020-08-26 14:53 ,negative
306,306,https://weibo.cn//u/6518052569,飞奔的巧克力-,男,四川,28,164,2,罗翔老师都出来解析了，有一说一法律是需要解决问题，而不是制造问题，望周知,0,2020-08-26 14:53 ,negative
307,307,https://weibo.cn//u/5744177862,歡和囍,女,吉林,62,97,61,好气啊,0,2020-08-26 14:53 ,negative
308,308,https://weibo.cn//u/5685503038,江公子J,女,内蒙古,1071,222,97,回复@凌樱在江湖:@人民日报,0,2020-08-26 14:53 ,positive
309,309,https://weibo.cn//u/6296494283,一乌纸,女,安徽,728,74,71,回复@秋炒栗子:五天后说骨折？这是什么操作，当天骨折能爬起来走了，到第五天才开始疼？太假了吧,12,2020-08-26 14:53 ,negative
310,310,https://weibo.cn//u/1768450157,我的猫叫疯小臭,女,云南,2045,1139,246,不是法盲，是罔顾人伦道德，挑战人类道德底线。希望被钉在耻辱柱上。,0,2020-08-26 14:53 ,negative
311,311,https://weibo.cn//u/6428535214,吾皇晚睡i,男,其他,1,100,15,嗬呸！,0,2020-08-26 14:53 ,negative
312,312,https://weibo.cn//533452154,李豆豆火星人也,女,广东,1197,655,305,把这个死变态给踹死，为老不尊，简直该死,1,2020-08-26 14:53 ,negative
313,313,https://weibo.cn//u/3320936542,Librata-,女,广东,119,199,308,警局公开道歉，还有那个不要脸的老东西公开道歉,0,2020-08-26 14:53 ,negative
314,314,https://weibo.cn//u/6568545169,砾06220,男,其他,163,417,45,不要让正义者心寒,0,2020-08-26 14:53 ,negative
315,315,https://weibo.cn//u/5794310418,吕布战貂婵199103,男,广东,8,158,5,这不是第一起，也不是最后一起。面对司法不公，必须站出来敢于发声。大家都希望国家强大，但是落实到个人，大家也希望社会公平。如果人民感受到司法的冒犯，主政者是否要反思这法律的不合理。百姓要的真的简单，司法系统真的需要改革。,0,2020-08-26 14:53 ,positive
316,316,https://weibo.cn//u/1832862701,双鱼博博,女,天津,1141,115,195,从视频里看那个秃头老头经常用胳膊蹭女孩啊，这还是有视频的，没视频的还有多少？这种人就应该被踹！,0,2020-08-26 14:53 ,negative
317,317,https://weibo.cn//graylt,罗大涛同学,男,贵州,173,143,705,这个猥亵就不能索赔了吗？,0,2020-08-26 14:52 ,negative
318,318,https://weibo.cn//u/5720363232,这一路漫漫唯独你是期盼,男,山东,179,61,82,那以后女孩子怎么被保护？被侵犯人身了就不管了？真难,0,2020-08-26 14:52 ,negative
319,319,https://weibo.cn//u/5733160413,小俊子mua,男,云南,56,55,162,甘你女良的中国法律都是用来保护坏人的以后谁还敢见义勇为,1,2020-08-26 14:52 ,negative
320,320,https://weibo.cn//u/1850683461,ye潶,女,云南,837,257,197,这事警察的关注点错了吧，不是应该落实女孩被猥亵吗？这是在鼓励犯罪吗？女孩吃亏了没处说，男孩见义勇为还得赔钱拘留,0,2020-08-26 14:52 ,negative
321,321,https://weibo.cn//u/5483871195,番茄吐司不加糖,女,辽宁,150,88,324,所以好人不能当？现在很多不良人钻法律空子 难道不能想想办法 为什么这么难,0,2020-08-26 14:52 ,negative
322,322,https://weibo.cn//u/6534138728,海屿星辰NY,女,其他,184,48,38,刑事拘留的条件 我奇了怪了 刑拘不是一般是针对现行犯或重大嫌疑分子 这个男孩应该是行政拘留？ 刑事拘留是否影响考学政审前途？ 取保候审不代表犯罪 只是一种强制措施,0,2020-08-26 14:52 ,negative
323,323,https://weibo.cn//u/7413667634,要吃烤鱼吗_,女,其他,71,241,3,回复@要吃烤鱼吗_:要是猥亵的是这些处理案件jincha的身边的女性 有人帮宁阻止了还赔钱被刑拘 宁怎么想 真不知道这些人出生有没有妈养,0,2020-08-26 14:52 ,negative
324,324,https://weibo.cn//u/2681951631,江湖中的Seaman,男,广东,2990,680,755,必须是见义勇为,0,2020-08-26 14:52 ,positive
325,325,https://weibo.cn//u/6785507423,fengxueyuguiren,女,上海,3075,327,58,回复@什牸簬釦:附议，不要让人因为做好事还坏了名誉,11,2020-08-26 14:52 ,negative
326,326,https://weibo.cn//u/7373406412,光光6520,男,湖南,14,7,23,这个学生清华北大录取,0,2020-08-26 14:52 ,positive
327,327,https://weibo.cn//u/7347308225,俄罗斯DY宝宝,女,广东,140,23,101,如果保护被欺负的人都违法的话，那以后犯罪都没有人敢干涉了,0,2020-08-26 14:52 ,negative
328,328,https://weibo.cn//u/5459412827,広漠,男,北京,339,362,53,回复@陈阿信的实力吹:守护我方五迷,0,2020-08-26 14:52 ,positive
329,329,https://weibo.cn//u/5281266211,灵魂抽取,女,其他,466,273,57,地方警察问责，赔偿男生，毕竟家人担惊受怕这么久，关进去这么长时间，还要记得道歉，这么颠倒黑白的事情竟然能发生，还是人民信任的警察，还挺减分的。,0,2020-08-26 14:52 ,negative
330,330,https://weibo.cn//u/7017455537,样样都想学的小四爷,女,北京,904,498,417,办案民警你良心让狗吃了？,2,2020-08-26 14:52 ,negative
331,331,https://weibo.cn//u/2380296911,胡大大19830604,女,安徽,8235,669,386,回复@秋炒栗子:有些警察早已忘了初心！！！,6,2020-08-26 14:52 ,negative
332,332,https://weibo.cn//u/5779549520,XXaff97,男,西藏,0,37,74,法律保护的是恶人对吗，没有公平正义可言了吗,0,2020-08-26 14:52 ,negative
333,333,https://weibo.cn//u/5688037910,百合爱九辫儿,女,辽宁,112,60,15,现在真的不知道什么是错对，不能当好人,0,2020-08-26 14:51 ,negative
334,334,https://weibo.cn//Arielxuannao1999,蒋喧闹leeee,女,辽宁,2514,661,84,回复@IWANTTOSTUDYNOW:犯罪成本太低，受害者成了最弱势群体,1,2020-08-26 14:51 ,negative
335,335,https://weibo.cn//u/3101781667,不做建筑好多年,男,上海,2153,352,1398,怎么不采访猥亵男子，猥亵男子父亲，猥亵男子的盆友，我们想看看,0,2020-08-26 14:51 ,negative
336,336,https://weibo.cn//u/1728237812,咬猫的鱼,男,广东,379,71,72,回复@东方今报:还要继续报道对相关警察的处置,25,2020-08-26 14:51 ,positive
337,337,https://weibo.cn//u/6233050967,炉心融解X,男,其他,1,143,44,回复@蕾米莉亚丶抱头蹲防丶斯卡雷特:财富密码get!,6,2020-08-26 14:51 ,positive
338,338,https://weibo.cn//u/5994748025,doumo3544,男,北京,1384,532,28,打官司吧怕他干嘛？有钱赔偿不如拿这钱打通关系,0,2020-08-26 14:51 ,negative
339,339,https://weibo.cn//u/2058909342,苏多峰,男,福建,149,173,106,给40能直接踹死嘛,0,2020-08-26 14:51 ,negative
340,340,https://weibo.cn//u/5830024598,猫三爱吃鱼,女,贵州,43,73,61,有没有天理啊？,0,2020-08-26 14:51 ,negative
341,341,https://weibo.cn//u/6573809372,陈逊言C_SJ,女,海外,2050,152,55,人间迷惑了……什么奇葩法律？,0,2020-08-26 14:51 ,negative
342,342,https://weibo.cn//u/2382003792,六元de浅浅,女,江苏,12052,672,879,见义勇为这是好事，应该提倡才对。而且这男的做法正确吗？非要做到那一步了才能让那个死男人坐牢吗。20万，狮子大开口啊。 他配吗，就是个垃圾。说的那个点就是碰瓷！,0,2020-08-26 14:51 ,negative
343,343,https://weibo.cn//u/5278609803,阿静哈哈哈,女,四川,213,539,140,气死了 以后谁来保护女生？？？ 这让人以后还敢见义勇为吗？,0,2020-08-26 14:51 ,negative
344,344,https://weibo.cn//u/2776040051,我叫你Baby菲,女,广西,9481,232,10911,当好人真难当坏人容易,0,2020-08-26 14:51 ,negative
345,345,https://weibo.cn//u/5678536536,亚马乌罗提加班战士,女,其他,2076,540,187,回复@温衡的孙某人:确实不算正当防卫，但符合扭送权，@普法达人张三 罗翔老师有讲过，还挺细的可以看一下,0,2020-08-26 14:51 ,negative
346,346,https://weibo.cn//u/2642729942,神叨叨一指,男,安徽,297,191,234,这算不算见义勇为，某安是不是在和稀泥,0,2020-08-26 14:51 ,negative
347,347,https://weibo.cn//u/6046762523,八月偶遇不西,女,其他,142,275,51,以后女生被欺负了，没人敢出头,0,2020-08-26 14:51 ,negative
348,348,https://weibo.cn//u/7464616002,Qiqi198405,女,海外,1,6,1,回复@ZsHAn-0:这样还有谁敢做好人,7,2020-08-26 14:51 ,negative
349,349,https://weibo.cn//u/7275110167,TuesdayMoonlight,女,其他,44,42,9,这就是中国,0,2020-08-26 14:51 ,positive
350,350,https://weibo.cn//u/1797346187,记录正面,女,台湾,3607,113,241,啥玩意？,0,2020-08-26 14:51 ,negative
351,351,https://weibo.cn//u/1821350214,歪叽小团子,女,湖南,754,540,635,诶   老父亲一发声音就泪目了  不能这样子的啊   人不能这么做事啊  会有报应的,0,2020-08-26 14:51 ,negative
352,352,https://weibo.cn//u/1055092803,爱幻想的囚徒,男,河北,421,70,20,这个判例极大的鼓舞了猥亵人。以后猥亵的都知道，取证难；取到证你能把我怎么样？；只要你动手我地上一躺头晕；你怕不怕？来吧给我20万！法律的意义是预防和惩戒犯罪。因为执法者自身素质问题，作恶的人对法律毫无畏惧，本分人瑟瑟发抖！,0,2020-08-26 14:51 ,negative
353,353,https://weibo.cn//u/5680927111,要变可爱呦,女,其他,6,20,40,气人气人气人,0,2020-08-26 14:50 ,negative
354,354,https://weibo.cn//u/7335664968,云城白丁,男,河南,43,62,86,真想就这个事，问问我们的法律制定者们，他们要怎么办。,0,2020-08-26 14:50 ,negative
355,355,https://weibo.cn//u/7373544280,康康心理,女,其他,3,17,1,搞不懂了，搞不懂。社会影响太不好了,0,2020-08-26 14:50 ,negative
356,356,https://weibo.cn//yijian815,仙舛,男,广东,76,54,85,呸,0,2020-08-26 14:50 ,negative
357,357,https://weibo.cn//u/5606800988,tids企鹅,男,江苏,4233,496,212,回复@鱼仔不吃鱼_:对法律不满，你可以推动修改法律，如此按自己意愿曲解法律，是希望人治代替法制吗？,0,2020-08-26 14:50 ,negative
358,358,https://weibo.cn//u/2599815354,小瓶子去漂流,女,上海,707,77,66,这样判不是助长社会更冷漠，更不愿见义勇为嘛？！！,0,2020-08-26 14:50 ,negative
359,359,https://weibo.cn//u/6046762523,八月偶遇不西,女,其他,142,275,51,这个明警也是吃闲饭的，拿着纳税人的钱不管事,0,2020-08-26 14:50 ,negative
360,360,https://weibo.cn//lawyerliu2914,南京律师刘品礼,男,江苏,5308,1319,434,法律不应该责难好人。虽然他不够成正当防卫，但是他应该是符合刑事法律规定的扭送条件，公安机关不应该机械执法，法律应该制裁不符合道德规范的行为，而对符合道德规范的行为的人给予宽容，哪怕他看上去违法了，但是他没有违背道德。扭送是法律规定的合法行为，他对坏人进行扭送，不适合以犯罪论处。,1,2020-08-26 14:50 ,positive
361,361,https://weibo.cn//nokia6255,方寸藏古今,男,山东,2709,280,466,警察不是除恶扬善的吗？,0,2020-08-26 14:50 ,negative
362,362,https://weibo.cn//u/7271481702,阿咏丨,男,其他,27,227,12,这到底该怎么定？就像抓小偷一样，现在都不敢去抓了。因为抓的时候伤到自己，自己医治。伤到小偷，还要给他医治。,0,2020-08-26 14:50 ,negative
363,363,https://weibo.cn//u/2249202475,我就是重来,男,广西,4487,781,376,告诉你用嘴炮去制止，不要动脚,0,2020-08-26 14:50 ,negative
364,364,https://weibo.cn//u/3533795321,桃花卿君_,女,广东,2165,197,523,而且还耽误了人家的高考，浪费了宝贵的一年时间，还被拘留。真的是对心理伤害太大了,0,2020-08-26 14:50 ,negative
365,365,https://weibo.cn//yyq105,夜星Yvaine,女,重庆,46,114,58,变态严惩吧，就是放错成本太低，才管不住自己。另外，类似yzga这种不作为乱作为的行径也应该管一管。幸好，不然一个善良的人的一生都毁掉了,0,2020-08-26 14:50 ,negative
366,366,https://weibo.cn//u/3046972015,可乐只想喝一口,女,广西,409,631,314,气死了气死了,0,2020-08-26 14:50 ,negative
367,367,https://weibo.cn//u/6995883855,昵称要有四个字,男,其他,6,18,3,回复@ZsHAn-0:实名劝各位兄弟们千万别见义勇为，本人亲身经历，在江西某地，晚上在小街道里看见一男的跟踪一女的，然后我喊了一声，干嘛呢，然后那男的直接回头啐了我一口痰，然后我俩打起来，那女孩子报警，然后在红谷滩派出所关了一晚上，jc还说我一外地人管什么闲事。那个跟踪的男的晚上就直接放走了。,27,2020-08-26 14:50 ,negative
368,368,https://weibo.cn//u/2316949067,逢考必过的幸运猫,女,海外,305,419,212,刑拘不是承认犯罪，刑拘就是侦查中的一项强制措施,0,2020-08-26 14:49 ,negative
369,369,https://weibo.cn//gintamanice,Alin-relax,女,贵州,338,84,49,回复@欸不吃不吃:我警察不是很有关系，刑事判决要经过检察机关和法院……警察不是最终决定的,4,2020-08-26 14:49 ,negative
370,370,https://weibo.cn//u/2646787052,great3mm,男,河南,1444,91,94,回复@自发产物:是啊，地方公安真黑，这留下案底不说公务员了，外面上班好多应聘不进去。,0,2020-08-26 14:49 ,negative
371,371,https://weibo.cn//u/5993696685,葱葱李心爱的酒精娃,男,其他,663,393,90,可否众筹20万踹死他,0,2020-08-26 14:49 ,negative
372,372,https://weibo.cn//u/6577836329,大大不是太太,女,海南,9,80,13,唉，这样的事容易寒了好人的心，助长恶人威风，弱者可怎么办？,0,2020-08-26 14:49 ,negative
373,373,https://weibo.cn//u/5912027963,健健康康的最重要了,男,其他,331,5,43,唉,0,2020-08-26 14:49 ,negative
374,374,https://weibo.cn//u/7239005751,寻找乐土40030,男,其他,346,166,237,刑拘对孩子的一身都有大影响，当地有点扯蛋！,0,2020-08-26 14:48 ,negative
375,375,https://weibo.cn//u/7413667634,要吃烤鱼吗_,女,其他,71,241,3,踹一脚就粉碎性骨折？,0,2020-08-26 14:48 ,negative
376,376,https://weibo.cn//u/2961587145,_________7__,女,其他,1595,568,330,太过分了这处理，是人吗,0,2020-08-26 14:48 ,negative
377,377,https://weibo.cn//shu7guniang,仗剑走天涯1230,女,江苏,101,1104,371,回复@蕾米莉亚丶抱头蹲防丶斯卡雷特:你碰到有背景的你不但会被打残还会因猥亵被拘，就完全跟这个男孩反过来,23,2020-08-26 14:48 ,negative
378,378,https://weibo.cn//lofnn,Cznkcz,女,北京,8949,1106,700,这个52岁的雷某好好公布一下吧，垃圾一个，又色又坏,0,2020-08-26 14:48 ,negative
379,379,https://weibo.cn//u/5569337065,视艳,女,广东,5782,1208,1035767,收藏+点赞,0,2020-08-26 14:48 ,positive
380,380,https://weibo.cn//u/2590230531,王子家姐姐,女,其他,181,385,481,回复@蕾米莉亚丶抱头蹲防丶斯卡雷特:轻轻松松一天20万,9,2020-08-26 14:48 ,positive
381,381,https://weibo.cn//u/5622194081,文修朔,女,江苏,57,369,72,回复@尖灬果儿:烧什么纸 让他在那边饿死,34,2020-08-26 14:48 ,negative
382,382,https://weibo.cn//u/6890201408,Bund18号,男,浙江,3,43,1,回复@ZsHAn-0:上个热搜还是学心肺复苏，学了谁敢用？弄死了家属闹一闹，谁受得起。冷漠吧，国情如此。,3,2020-08-26 14:47 ,negative
383,383,https://weibo.cn//u/1972987983,slmiak,男,陕西,1595,1244,156,没踹中要害，直接进裆,0,2020-08-26 14:47 ,negative
384,384,https://weibo.cn//u/3187601062,菠萝蜜菠萝包菠萝汉堡包,女,北京,158,358,126,回复@尖灬果儿:上次我们被坑了3000。不知道为什么报警之后反而受损方还要拿出钱赔偿……,16,2020-08-26 14:47 ,negative
385,385,https://weibo.cn//shu7guniang,仗剑走天涯1230,女,江苏,101,1104,371,为什么没猥琐男的照片？,0,2020-08-26 14:47 ,negative
386,386,https://weibo.cn//u/3921834456,暴躁的小猛犸,男,海外,142,380,97,没长脑子？抓好人？,0,2020-08-26 14:47 ,negative
387,387,https://weibo.cn//u/6200652798,AWU219,男,湖北,265,290,76,果真是脑瘫j,0,2020-08-26 14:47 ,negative
388,388,https://weibo.cn//u/2687475934,Amberlywwan,女,福建,102,16,12,？？？这个社会现在到底是什么情况？这个警方怕不是深圳警方的翻版,1,2020-08-26 14:47 ,negative
389,389,https://weibo.cn//u/3442184400,娜美航海士_ly,女,其他,83,334,122,答应赔偿就是助长了犯罪分子的嚣张气焰，这个社会就应该善恶有分！,0,2020-08-26 14:46 ,negative
390,390,https://weibo.cn//viya527,viya_hui,女,海南,1590,370,293,前段时间在回家路上就遇到一个暴露狂，当时觉得应该追上去喊群众抓起来。看了这个新闻，心都凉了，感觉以后遇到变态或者是看到别人被猥亵，那还是默不吭声吧。这法律是庇护变态的，咱惹不起,0,2020-08-26 14:46 ,negative
391,391,https://weibo.cn//u/5664232973,倪小黑的日常,女,其他,294,883,128,不都已经确定是猥琐了，不就可以算作见义勇为？要不把摔伤的医检报告公布一下是不是真的要成万的,0,2020-08-26 14:46 ,negative
392,392,https://weibo.cn//u/3762078513,独上西楼看月亮,女,四川,129,124,163,那以后尽量别做好事了，别见义勇为了，害怕伤害坏人，自己被抓。,0,2020-08-26 14:46 ,negative
393,393,https://weibo.cn//u/6057440708,只wei爱ni,女,上海,126,102,12,回复@Planet416:没错 而且说真的国外见义勇为的好人多 也是因为人家法律确实更人性化。。不会让好人遗憾。。。,0,2020-08-26 14:46 ,positive
394,394,https://weibo.cn//846771589,沉睡在虚无空间,女,天津,164,80,132,回复@Planet416:兄弟 你号没了,0,2020-08-26 14:46 ,negative
395,395,https://weibo.cn//u/5092673994,yellowsapphire,女,其他,1623,379,135,阴间jc在阳间就干点阳间的事吧,0,2020-08-26 14:46 ,negative
396,396,https://weibo.cn//li1029,LimboLee_,男,湖南,3,122,247,答应了这个社会就死了,0,2020-08-26 14:46 ,negative
397,397,https://weibo.cn//u/6963198693,一切都会好起来的xx,男,其他,18,121,65,反正我是不见义勇为,0,2020-08-26 14:45 ,negative
398,398,https://weibo.cn//u/5361790968,刘日能诶,女,四川,0,26,104,？？？？？？法律是让你这样用的？？,0,2020-08-26 14:45 ,negative
399,399,https://weibo.cn//u/5660173514,刘娟7787,女,辽宁,25,7,1,这判决我不服！是不是以后我可以无忌惮的去猥亵帅哥了？被打了我就要赔偿？我就这样发家致富了？,0,2020-08-26 14:45 ,negative
400,400,https://weibo.cn//u/1036229710,毕竟还有猫,女,北京,1323,349,469,看来见义勇为要慎重再慎重,0,2020-08-26 14:45 ,negative
401,401,https://weibo.cn//u/7079008533,花怜甜甜,女,北京,1256,87,14,这样以后谁还当好人呀,0,2020-08-26 14:45 ,negative
402,402,https://weibo.cn//277223097,-雪小猪-,女,河北,2243,752,653,有案底不能考公，不查查那个老匹夫有什么关系来头么,0,2020-08-26 14:45 ,negative
403,403,https://weibo.cn//u/6863429406,巴图鲁LLL,男,其他,1957,77,165,这社会，这法律也算完蛋了，干嘛正义的代价这么大，对这种变态该打该罚该做牢，不然以后见了小偷没人理，见了流氓没人管了，社会良知泯灭,0,2020-08-26 14:45 ,negative
404,404,https://weibo.cn//u/7335144458,华夏娱乐,男,河南,1633,1554,8501,你放不下的人，或许早已找到代替你的人。,0,2020-08-26 14:45 ,positive
405,405,https://weibo.cn//u/7397021643,a蛋糕1990,男,其他,0,180,3,回复@蕾米莉亚丶抱头蹲防丶斯卡雷特:可以 你快去吧,1,2020-08-26 14:45 ,positive
406,406,https://weibo.cn//u/2556906801,热漫君,男,山东,1197,323,198282,要快乐，要开朗，要坚韧，要温暖，对人要真诚。,0,2020-08-26 14:45 ,positive
407,407,https://weibo.cn//u/7459545065,先睡觉再吃药,男,天津,140,163,49,温水煮青蛙,0,2020-08-26 14:44 ,negative
408,408,https://weibo.cn//u/7247318097,sodo596,男,其他,10,21,5,猥亵的人被保护得妥妥的,0,2020-08-26 14:44 ,positive
409,409,https://weibo.cn//zengff,小叮噹1号机,男,重庆,164,142,184,黑猫警长颠倒黑白，白猫班长死的冤啊,0,2020-08-26 14:44 ,negative
410,410,https://weibo.cn//u/5138826304,瑞墀投资121,女,新疆,327,57,218,正义在哪里，法律就是用来保护罪犯的,0,2020-08-26 14:44 ,negative
411,411,https://weibo.cn//u/6311303299,宛如水熊虫,女,其他,10,28,57,回复@ZsHAn-0:可见湖南永州的公检法有多腐败,16,2020-08-26 14:44 ,negative
412,412,https://weibo.cn//u/6144554296,抱走千寻,女,广东,2478,239,124,要是我踹他满地找牙,0,2020-08-26 14:44 ,negative
413,413,https://weibo.cn//Barbiemore,住在茉莉树上的Totoro,女,其他,3,0,1,庙小妖风盛，池浅王八多//,0,2020-08-26 14:44 ,positive
414,414,https://weibo.cn//u/5116192997,徐圈叉,男,北京,32,87,2,回复@满叔家的孩子fighting:我永远记得16岁的时候我外公80大寿天真的我祝寿的时候问外公身体为什么这么英朗 外公回答我少管,1,2020-08-26 14:44 ,positive
415,415,https://weibo.cn//u/6555770381,什牸簬釦,女,新疆,1574,318,48,回复@东方今报:建议相关部门出具证明，取消刑拘的原因，不然这些东西到后面都说不清，档案这样的东西对孩子的未来会有影响。,44,2020-08-26 14:44 ,negative
416,416,https://weibo.cn//u/2371388251,沉-本无香,女,福建,316,127,275,这件事都那么多人关注了？为什么还没有给一个公平正义的处理结果？？,0,2020-08-26 14:44 ,negative
417,417,https://weibo.cn//u/6232020884,颜衣大宝贝,女,海外,5,152,9,回复@凌樱在江湖:@央视新闻,0,2020-08-26 14:44 ,positive
418,418,https://weibo.cn//u/2536802582,梓器东来,男,其他,528,38,99,这社会到底怎么了？还有正义可言么,0,2020-08-26 14:44 ,negative
419,419,https://weibo.cn//u/5598672317,Yuka小板凳,男,上海,82,92,137,该地区的公安是黑势力保护伞吗,0,2020-08-26 14:44 ,negative
420,420,https://weibo.cn//u/1779929095,三湾泉,男,海外,391,223,68,既然取消刑拘那么请追责公安，为法律做一个标杆，不管是执法者还是守法者！,0,2020-08-26 14:44 ,negative
421,421,https://weibo.cn//u/6192860449,你从未想过我会走的如此远,男,四川,61,86,170,以后大家在公共区域都会不闻不问的,0,2020-08-26 14:44 ,negative
422,422,https://weibo.cn//cobrakings,cobrakings,男,上海,9035,295,988,JC都生儿子的吗？家里无女无妻无妈？以后谁还敢见义勇为。,0,2020-08-26 14:43 ,negative
423,423,https://weibo.cn//u/6547414755,lonkonw,男,其他,0,28,6,回复@ZsHAn-0:执法不问因果，只看结果，执法你🐎呢。谁弱谁有理,11,2020-08-26 14:43 ,negative
424,424,https://weibo.cn//u/7323555221,不如梦一场201910,男,其他,10,36,1,回复@不如梦一场201910:好绝望,0,2020-08-26 14:43 ,negative
425,425,https://weibo.cn//u/7346136948,香菜有点香1314,女,陕西,6030,52,545,所以坏人那么多呢，做好人代价太大了。坏人只是被行政拘留而已，不留案底,0,2020-08-26 14:43 ,negative
426,426,https://weibo.cn//u/5849046683,Leo轩937,男,贵州,21,295,24,所以以后 管好自己就行 别自找麻烦当好人 就这下场,0,2020-08-26 14:43 ,negative
427,427,https://weibo.cn//qq544921017,儿童心理教育Bayce,男,福建,7230,3432,401828,多多互动,0,2020-08-26 14:43 ,positive
428,428,https://weibo.cn//u/5527144334,不知山的蝉,男,上海,132,71,138,难怪国外看我们就像我们看朝鲜似的，魔幻主义,0,2020-08-26 14:43 ,negative
429,429,https://weibo.cn//u/7323555221,不如梦一场201910,男,其他,10,36,1,政府真的不管管这种吗？中国要毁了,0,2020-08-26 14:43 ,negative
430,430,https://weibo.cn//u/6071253840,熙雪41263,男,其他,88,87,48,当好人都被罚，以后谁还好敢做,0,2020-08-26 14:43 ,negative
431,431,https://weibo.cn//u/2522458692,oOoopop,女,其他,176,525,269,福州那一例也类似啊,0,2020-08-26 14:43 ,negative
432,432,https://weibo.cn//u/6720345082,陶友201705,男,其他,1232,161,464,当好人得先准备20万,0,2020-08-26 14:43 ,negative
433,433,https://weibo.cn//kocobein,一代名会--傅明布莱恩特,男,北京,10535,659,650,地方的公安真是垃圾的不行,0,2020-08-26 14:42 ,negative
434,434,https://weibo.cn//u/1830870182,斑斓桔子树,女,海外,6984,429,1129,回复@Planet416:那必须有,0,2020-08-26 14:42 ,positive
435,435,https://weibo.cn//u/6058955100,Samantha哈喽喽,女,其他,257,166,3,这不应该道个歉么,0,2020-08-26 14:42 ,negative
436,436,https://weibo.cn//u/1252669634,我准备回火星去了,男,海外,3391,2989,923,世道变了,0,2020-08-26 14:42 ,negative
437,437,https://weibo.cn//u/5077574334,缓存点,男,重庆,0,10,3,奇葩当地,0,2020-08-26 14:42 ,negative
438,438,https://weibo.cn//u/5651166485,蒋蒋蒋黎念_,女,其他,32,57,169,回复@aaaym啊:我操,0,2020-08-26 14:38 ,negative
