,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
315,315,https://weibo.cn//u/5510929084,funny69967,女,其他,426,136,69,回复@骰子砸红豆:就是说的，什么狗p防卫过当，在遇到坏人流氓的时候反击还要考虑力度么？被坏蛋ko了就好了么,1,2020-08-26 18:50 ,negative
316,316,https://weibo.cn//u/6543713063,释道济谭,男,广东,93,86,172,这才是良心媒体,0,2020-08-26 18:49 ,positive
317,317,https://weibo.cn//u/6018354664,Two-daughters,男,上海,28,186,35,现在的社会真的是，现在有时候舆论比法律管用，那要法律干嘛？。一线城市的还好点，我们那穷乡僻壤的，没关系像这种事真的只能认倒霉。官官相护，在中国几千年了。,0,2020-08-26 18:49 ,negative
318,318,https://weibo.cn//u/7409444458,壬子987,男,其他,24,145,90,回复@清仪凝眉:亲戚,0,2020-08-26 18:49 ,positive
319,319,https://weibo.cn//u/7409444458,壬子987,男,其他,24,145,90,回复@黝黑的粽子:说不定就是他们家的人大街上猥亵人呢,0,2020-08-26 18:49 ,negative
320,320,https://weibo.cn//u/5289567878,君莫笑vs叶秋,男,新疆,10,240,34,就问一句，以后再碰到这种事，还有谁敢站出来？这件事的影响有多大，永州对这个案件的处理方式是告诉我们，多一事不如少一事，看见就行，别管就完事了？,0,2020-08-26 18:49 ,negative
321,321,https://weibo.cn//u/5670277993,偷心侦探夏洛克,男,江西,9,122,185,点赞！孩子你做的没错！,0,2020-08-26 18:47 ,positive
322,322,https://weibo.cn//u/7409444458,壬子987,男,其他,24,145,90,回复@居一龙家的猫:应该以渎职追究，可惜的是我们都是小老百姓，人微言轻,0,2020-08-26 18:47 ,negative
323,323,https://weibo.cn//u/5289567878,君莫笑vs叶秋,男,新疆,10,240,34,加上几年前的“唐慧案“，这下子全国都知道了，中国猥亵之都——永州，警察都帮着罪犯，可真是有够奇葩的。,0,2020-08-26 18:47 ,negative
324,324,https://weibo.cn//u/7216422608,余笙东篱,男,其他,25,50,1,真的，如果没有新闻媒体和社会的舆论压力，男孩子会平安回家吗？,0,2020-08-26 18:46 ,negative
325,325,https://weibo.cn//u/7409444458,壬子987,男,其他,24,145,90,回复@所隔皆山海所念皆星河:然后他们继续回去喝茶看报纸,0,2020-08-26 18:46 ,positive
326,326,https://weibo.cn//u/5510929084,funny69967,女,其他,426,136,69,回复@ShelleyPang:哇靠！竟然把人家高考这么大的事都给黑了！太无耻了当地警察！无耻无耻无耻无耻无耻,3,2020-08-26 18:46 ,negative
327,327,https://weibo.cn//u/6081841923,浪荡自由把真心藏好,男,其他,3,130,39,现在的社会缺少说实话的人，如果真的判罚这个男孩坐牢，以后谁还会做好事谁还敢做好事？,0,2020-08-26 18:45 ,negative
328,328,https://weibo.cn//u/7117998211,小丫晓丫,女,山东,2,93,3,希望永州公安百忙中来看看评论 和稀泥也要摸摸良心啊  差一点毁了一个大好青年的一生,1,2020-08-26 18:45 ,negative
329,329,https://weibo.cn//u/5510929084,funny69967,女,其他,426,136,69,这是什么世道？老流氓没抓起来，倒把见义勇为的好青年抓起来刑事拘留还狮子大开口！,0,2020-08-26 18:44 ,negative
330,330,https://weibo.cn//u/2706742932,菲拉斯德古拉,女,山东,110,97,34,然后呢。不明不白的抓了。现在不明不白的放了？,0,2020-08-26 18:43 ,negative
331,331,https://weibo.cn//u/7387514866,安福吉,女,广东,3,5,1,？,0,2020-08-26 18:43 ,negative
332,332,https://weibo.cn//u/7009019662,崽崽不吃肉肉,女,其他,23,181,46,死变态,0,2020-08-26 18:42 ,negative
333,333,https://weibo.cn//u/5607601047,anjingyuji,男,广东,629,293,213,作为一个永州人看哭了，如果他是我孩子怎么办?我又该如何教育我的孩子,0,2020-08-26 18:40 ,negative
334,334,https://weibo.cn//u/7383234406,我红飘转沉塘坳,女,四川,257,67,3,要是没有爆料,0,2020-08-26 18:40 ,negative
335,335,https://weibo.cn//u/7383234406,我红飘转沉塘坳,女,四川,257,67,3,要是没有爆料,0,2020-08-26 18:40 ,negative
336,336,https://weibo.cn//u/3193256330,小小小小小珂爱,女,河南,238,396,51,回复@东方今报:关注了，正义媒体，加油,0,2020-08-26 18:38 ,positive
337,337,https://weibo.cn//u/1801764070,全真教尹志平的腿毛,男,四川,145,169,702,对了，玛莎拉蒂那件事还不知道结果呢，大家散了吧,0,2020-08-26 18:37 ,negative
338,338,https://weibo.cn//u/5653321792,JORLEI的微博,男,吉林,2448,158,110,关注东方,0,2020-08-26 18:35 ,positive
339,339,https://weibo.cn//u/6002013439,苏木忘忧_,女,其他,34,112,39,还好没事了 希望小朋友不要太难过 你最棒了,0,2020-08-26 18:35 ,positive
340,340,https://weibo.cn//u/1576437760,追梦的蚂lbl78,男,山东,41,13,43,这还算没让大众失望！但更多的还是无奈，如果没有媒体坚持不懈的发声，会是这结果吗,0,2020-08-26 18:33 ,negative
341,341,https://weibo.cn//u/7087742901,苏珊衫,女,广东,483,24,8,回复@居一龙家的猫:去商场调监控，商场给不出，偏偏就那天的监控被覆盖了，还有医院的神奇操作，20万至少四方分。继续查可是要出大事的。,0,2020-08-26 18:32 ,negative
342,342,https://weibo.cn//u/6294783206,短暂停留,男,其他,109,147,8,现在的见义勇为也要付出代价,0,2020-08-26 18:32 ,negative
343,343,https://weibo.cn//u/7297420527,太想吃柚子了,男,其他,12,45,16,回复@筝吹于生:刚刚看录音，民警说俩处轻伤，一边轻伤一边粉碎性骨折，,9,2020-08-26 18:30 ,negative
344,344,https://weibo.cn//u/2114818911,女嘞就是女嘞这会不用会员了吧,女,广东,9,35,52,回复@路纬轩:往哪学法律？有那命吗？,0,2020-08-26 18:29 ,negative
345,345,https://weibo.cn//sc901129,EndlessCreek,男,辽宁,1226,726,372,刑拘的俩月可以申请赔偿吗,0,2020-08-26 18:29 ,negative
346,346,https://weibo.cn//u/5111496994,W-傻菇凉,女,其他,356,465,136,     举报             赞[0]         回复             今天 18:28 来自网页,0,2020-08-26 18:28 ,negative
347,347,https://weibo.cn//u/7387514866,安福吉,女,广东,3,5,1,这世道，做什么人都可以，就是不能做好人，好人没好报，会被遭殃，,0,2020-08-26 18:28 ,negative
348,348,https://weibo.cn//u/6661904037,木子文宀玉49003,男,其他,2,3,1,还有多少没被报道出来的类似事件呢,0,2020-08-26 18:26 ,negative
349,349,https://weibo.cn//u/3390223334,胡子粑粑,男,江苏,7468,2530,7628,见义勇为有时候需要用一些手段，甚至是暴力手段，但绝对不是用最。为什么每次这种见义勇为的事，都要经过媒体热炒后才能还一个公正？我们执法者到底能不能分的清谁才是真正的受害者？迟来的正义不就正义。流氓的伤害叫罪有应得。,0,2020-08-26 18:24 ,negative
350,350,https://weibo.cn//u/2051610092,沈家东唯Donvie,男,四川,112,603,1010,关注了关注了 匡扶正义,2,2020-08-26 18:23 ,positive
351,351,https://weibo.cn//u/3205219580,计不得,男,云南,1782,1257,243,谢谢你们!,0,2020-08-26 18:21 ,positive
352,352,https://weibo.cn//u/1641417557,ZBrush爱好者,女,北京,198,870,1633,感谢你们！,0,2020-08-26 18:20 ,positive
353,353,https://weibo.cn//u/2695985814,Littleweily_,女,广东,748,201,120,如果没媒体报道，结果怕是另一种吧。唉,0,2020-08-26 18:20 ,negative
354,354,https://weibo.cn//u/2187815515,景星草庐的鳝鱼小姐,女,其他,4763,342,230,点赞@东方今报      举报             赞[0]         回复             今天 18:20 来自网页,0,2020-08-26 18:20 ,negative
355,355,https://weibo.cn//201250415,拿下CPA去毛里求斯,男,新疆,14258,554,1779,给你的持续报道点赞,0,2020-08-26 18:20 ,positive
356,356,https://weibo.cn//u/5618757153,一只努力长肥的,女,广东,433,43,81,感恩.解救了他家.让正义得到伸张,0,2020-08-26 18:20 ,positive
357,357,https://weibo.cn//u/5627831366,别来无恙度余年,女,山东,14,164,16,回复@1212水壶:我想知道那个老**是怎么处罚的,1,2020-08-26 18:20 ,negative
358,358,https://weibo.cn//u/7454059222,三种颜色不要碰,男,江苏,0,2,1,法律是闹着玩的吗？法律就是笑话吗？没有媒体报道恐怕就不是这个结果了吧,1,2020-08-26 18:17 ,negative
359,359,https://weibo.cn//u/2214189803,我找我找我找找我,男,黑龙江,82,32,217,东方今报，粉你了,0,2020-08-26 18:16 ,positive
360,360,https://weibo.cn//u/5760079516,onemoonry,女,重庆,1075,658,116,无语 这让以后正义的人怎么敢正义,0,2020-08-26 18:16 ,negative
361,361,https://weibo.cn//u/6587640950,汉文帝的永远,男,甘肃,154,532,747,像这种事情一定要给这位少年一个公道,0,2020-08-26 18:13 ,negative
362,362,https://weibo.cn//u/5228102275,糖糖糖Sugers,女,河南,2701,103,24,故意伤害罪的警方就是个人才,0,2020-08-26 18:12 ,negative
363,363,https://weibo.cn//u/2268608105,一廿一廿一,男,北京,1,421,114,这就让大家以后少管闲事，除非自己孩子有难，否则别出头,0,2020-08-26 18:12 ,negative
364,364,https://weibo.cn//u/5186136065,在你爸当中我是最优秀的,男,其他,738,256,72,哎呦，还好大家伙这在官方微博下面没白骂,0,2020-08-26 18:10 ,negative
365,365,https://weibo.cn//u/7225870067,不求上进的青老年灬,男,天津,357,539,10,这一批不作为，甚至是胡乱作为的警察，就该无责了么？更应该揪出这些蛀虫。我相信天是蓝的，只不过是这些人染黑了天。,0,2020-08-26 18:09 ,negative
366,366,https://weibo.cn//u/5874443649,Goober丶,男,陕西,105,37,61,这事如果不上网，又是另一种结局了,0,2020-08-26 18:09 ,negative
367,367,https://weibo.cn//u/5494723160,番kie牛肉吖,男,其他,83,18,9,犯罪成本可真低 ,0,2020-08-26 18:09 ,negative
368,368,https://weibo.cn//u/5494723160,番kie牛肉吖,男,其他,83,18,9,这俩孩子损失费赔了吗 男孩子高考都错过了 女孩子的精神损失费,0,2020-08-26 18:08 ,negative
369,369,https://weibo.cn//u/5709945119,米思哒,女,重庆,226,62,59,正义勇为15天,0,2020-08-26 18:07 ,positive
370,370,https://weibo.cn//u/5117115484,辣手kela_110,男,上海,244,308,29,让普通民众在每一起案件中感受到公平正义和民心冷暖,0,2020-08-26 18:05 ,positive
371,371,https://weibo.cn//u/1400168494,清江美如画,男,北京,4075,861,808,非常惊奇，时至今日还没有扒出雷某某的个人信息，说明水很深的,0,2020-08-26 18:04 ,negative
372,372,https://weibo.cn//u/7278075921,山有木兮2019810,女,广东,16,42,1,回复@肖兔兔欣欣:估计有关系在里面,0,2020-08-26 18:04 ,positive
373,373,https://weibo.cn//u/7278075921,山有木兮2019810,女,广东,16,42,1,回复@肖兔兔欣欣:估计有关系在里面,0,2020-08-26 18:04 ,positive
374,374,https://weibo.cn//xuecho,-许儿,女,广东,269,241,244,一万块钱拿回来没有！,0,2020-08-26 18:03 ,negative
375,375,https://weibo.cn//u/2460345393,馬成aimer,男,广东,980,259,232,可以查查猥琐男的背景,0,2020-08-26 18:01 ,negative
376,376,https://weibo.cn//u/5705721488,快冷ha,男,广东,55,186,29,怪不得叫冷水滩 贼会泼冷水,0,2020-08-26 18:01 ,negative
377,377,https://weibo.cn//u/7358616936,爱古风的阿仙,女,湖南,100,66,1035,回复@东方今报:太好了，好感动,0,2020-08-26 18:00 ,positive
378,378,https://weibo.cn//u/6383383157,桃子冲鸭,男,山西,2,47,19,别让好人伤了心,0,2020-08-26 18:00 ,negative
379,379,https://weibo.cn//u/1264197944,小媛小媛花好月圆,女,海外,98,110,303,回复@东方今报:,0,2020-08-26 18:00 ,positive
380,380,https://weibo.cn//u/7274427522,金色太阳999999,女,广东,482,239,5,回复@居一龙家的猫:做警察做到这样真是失败者中的失败者！,3,2020-08-26 17:57 ,negative
381,381,https://weibo.cn//u/5275655674,蹦了个擦擦擦,男,山东,12,129,34,回复@居一龙家的猫:蛇鼠一窝,3,2020-08-26 17:57 ,positive
382,382,https://weibo.cn//u/6716590418,樱桃式主义,女,江苏,2598,196,229,你是个好媒体,0,2020-08-26 17:57 ,positive
383,383,https://weibo.cn//u/6716590418,樱桃式主义,女,江苏,2598,196,229,回复@黝黑的粽子:必须彻查警察,3,2020-08-26 17:56 ,negative
384,384,https://weibo.cn//u/2211055425,美美波幸福,女,上海,827,230,144,正义终于没有迟到！,0,2020-08-26 17:56 ,positive
385,385,https://weibo.cn//u/7473939338,是Hame耶,女,浙江,8,21,1,回复@居一龙家的猫:一群社会纯黑老油条看不上一个少年的正义,1,2020-08-26 17:55 ,negative
386,386,https://weibo.cn//u/7395125229,柚皮人字拖,男,广东,640,957,36,那个派出所什么情况？,0,2020-08-26 17:55 ,negative
387,387,https://weibo.cn//u/7274427522,金色太阳999999,女,广东,482,239,5,我TM还刑拘？！谁给你的狗胆？！,0,2020-08-26 17:54 ,negative
388,388,https://weibo.cn//u/6543124962,风华0802,女,广东,3534,69,49,回复@沉默的谛听:现在就没有心病吗？如果不是严惩办案人员，更多的人都会有心病,0,2020-08-26 17:54 ,negative
389,389,https://weibo.cn//u/7426680032,砂糖也很甜,女,福建,20,21,2,卧槽 还他妈垫医药费 我看到那个猥琐男应该赔他才对吧,1,2020-08-26 17:54 ,negative
