,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
286,286,https://weibo.cn//u/5457200143,在下皮皮大王,女,江苏,152,415,135,关注两天了 本来今天想着该上热搜了 结果被404了,0,2020-08-26 06:40 ,negative
287,287,https://weibo.cn//u/5607392051,一只小米莉,女,其他,273,354,111,如果这样，以后谁还敢见义勇为，太可怕了，我们的后代以后还能有正确的三观吗,0,2020-08-26 06:36 ,negative
288,288,https://weibo.cn//u/1810803012,_S_hirley,女,广东,717,849,219,可能以后出门遇到危险也没人敢站出来了吧……//,0,2020-08-26 06:34 ,negative
289,289,https://weibo.cn//u/1831545631,o摩尔普斯o,女,海南,1117,126,640,转发微博,0,2020-08-26 06:30 ,negative
290,290,https://weibo.cn//u/1956499734,生如小缦,女,福建,214,476,242,回复@Anaryblog:@央视新闻 @人民日报 看看这层的评论～,0,2020-08-26 06:28 ,positive
291,291,https://weibo.cn//u/5653339393,范丞丞今天有吃饱吗,女,浙江,180,611,91,这到底是录取了什么样的人在执法啊，无语，以后谁还见义勇为,0,2020-08-26 06:28 ,negative
292,292,https://weibo.cn//love1987LYF,电鸟个灯泡s,男,其他,3994,1639,517,回复@Dearest_兔打打:受害者全名，猥亵嫌疑人只是雷某,0,2020-08-26 06:20 ,negative
293,293,https://weibo.cn//u/5140750136,都曾寂寞过,男,山东,1,1,1,回复@东方今报:这个老头绝对有关系,0,2020-08-26 06:15 ,positive
294,294,https://weibo.cn//u/3501793355,神不能给的恶魔都能给你,男,浙江,352,106,29,真牛逼，我的三观又被刷新了,0,2020-08-26 06:04 ,negative
295,295,https://weibo.cn//u/7001611439,獠牙八尺长,男,海外,72,178,7,回复@巷子里的M:想多了，他们只会说不受理，甚至指责受害者,0,2020-08-26 06:00 ,negative
296,296,https://weibo.cn//u/3490968987,7suuu,女,福建,3831,350,1580,想起了福州赵宇案 不是一家人不进一家门,0,2020-08-26 05:50 ,negative
297,297,https://weibo.cn//u/5514486639,桎樊,女,其他,3215,951,168,回复@terra119:害 说到底还是制度需要整顿的问题,0,2020-08-26 05:49 ,negative
298,298,https://weibo.cn//u/6650449868,MEGALOVANIAi,男,天津,263,278,105,回复@猪妖o_o:他这个时间很短，如果非要按照你的说法，这个人真的没法当时制止,0,2020-08-26 05:49 ,negative
299,299,https://weibo.cn//u/6466655877,菩萨保佑郭震出道,女,其他,118,730,71,靠……,0,2020-08-26 05:49 ,negative
300,300,https://weibo.cn//u/3361890544,terra119,女,其他,16,48,106,回复@桎樊:这事说开了就是那老头子有关系，如果没有关系即便是老头想闹就冲他做的这事也有办法逼他，反过来那一对男女如果家里有背景同样也不会是这种处理结果,0,2020-08-26 05:46 ,negative
301,301,https://weibo.cn//u/1918721363,我要做全游戏欧皇,女,其他,131,158,123,回复@污大白2017:,0,2020-08-26 05:46 ,negative
302,302,https://weibo.cn//u/6203094128,-小孙今天瘦了么,女,其他,248,332,90,回复@污大白2017:笑死我了评论里跳脚什么？ 见义勇为要被定义为不对还在这里发展中国家要等 发展中回家连这种最基础的社会性质事情都处理不好 为什么不让人提出来？ 法律不完善所以要让见义勇为的人承受这种后果？,0,2020-08-26 05:34 ,negative
303,303,https://weibo.cn//u/5502565855,鞠躬尽瘁工厂长为什么不可以用,女,其他,292,765,139,     举报             赞[0]         回复             今天 04:58 来自网页,0,2020-08-26 04:58 ,negative
304,304,https://weibo.cn//u/2452099802,windyjoyo,女,广东,1536,283,155,所以女孩子要学会保护自己，自己打,0,2020-08-26 04:55 ,negative
305,305,https://weibo.cn//u/5164708775,彤彤彤彤彤彤彤彤彤宝,女,浙江,625,252,62,疯了吧,0,2020-08-26 04:52 ,negative
306,306,https://weibo.cn//u/5892735527,路人甲的日常xxx,男,其他,239,182,30,回复@小鹿斑比基:我只是在陈述一个事实，你就当歧视好吧？谁在乎你幼小的心灵呢,0,2020-08-26 04:30 ,negative
307,307,https://weibo.cn//bluemargaret,茶形兎永不再回头,女,上海,488,120,173,难道有些事一定要有热度了才去正眼对待？ 微博：这点事不配上热搜  有人举例鲁迅的“仁义道德里全是吃人”的话挺应景的。,0,2020-08-26 04:20 ,negative
308,308,https://weibo.cn//u/6482029580,每天换一个新老公,女,黑龙江,1105,1347,249,妈的气死了,0,2020-08-26 04:16 ,negative
309,309,https://weibo.cn//u/2685197327,言一sylvia,女,上海,234,344,59568,一号猥亵，六号才验出骨折？骨折的话不应该是当场就出问题了吗？,1,2020-08-26 04:15 ,negative
310,310,https://weibo.cn//u/6551001418,葵54947,女,其他,3,20,3,真的非常生气，50万赞还没上热搜，搞笑,0,2020-08-26 04:09 ,negative
311,311,https://weibo.cn//u/3501599807,晓啦啦嘎,男,其他,170,187,3045,“为众人抱薪者，不可使其冻毙于风雪，为自由开道者，不可令其困厄于荆棘”。,0,2020-08-26 04:03 ,positive
312,312,https://weibo.cn//u/5631482801,今天迪亚波罗又死一次了吗,女,海外,350,654,1129,回复@Anaryblog:上次去了一次永州，永州火车站附近，有个接客的司机拦我，问我搭不搭车，我拒绝了，那司机就开始骂我还想跟踪我，还好我看到旁边有准备出发的公交，就直接上公交了,0,2020-08-26 04:00 ,negative
313,313,https://weibo.cn//u/3831595012,黑豆蝌蚪,男,其他,266,692,177,说句难听的，现在法律有啥用，弄了半天变成有权有势之人的挡箭牌和坏人胡作非为的保护伞？微博上这种新闻就没少过，如果这些都是真实情况，难道现在的部分执法者都脑子有问题不成？令人感到匪夷所思,2,2020-08-26 03:58 ,negative
314,314,https://weibo.cn//leleshopstyle,UMiCHOO,女,海外,2,1217,185,感觉司法倒退20年,0,2020-08-26 03:46 ,negative
315,315,https://weibo.cn//u/5655358241,清9sake,女,其他,222,662,124,回复@东方今报:故意猥亵不叫案吗,6,2020-08-26 03:42 ,negative
316,316,https://weibo.cn//u/5575337956,南木2333,女,其他,1898,407,51,？,0,2020-08-26 03:41 ,negative
317,317,https://weibo.cn//u/6053365101,彌生晴子,女,广东,1136,690,51,真心寒，女生就活该被ws吗？别人挺身而出还是错,0,2020-08-26 03:40 ,negative
318,318,https://weibo.cn//u/5660910480,小叕Ditto,女,其他,959,1302,323,呕,0,2020-08-26 03:36 ,negative
319,319,https://weibo.cn//u/5892735527,路人甲的日常xxx,男,其他,239,182,30,回复@木三如我:永州政法系统的？那你今晚必死。,0,2020-08-26 03:30 ,negative
320,320,https://weibo.cn//u/5857958411,为什么会总有人看不懂字呢,女,湖北,601,1769,315,     举报             赞[0]         回复             今天 03:30 来自网页,0,2020-08-26 03:30 ,negative
321,321,https://weibo.cn//u/6438658809,赐IC芮然,女,北京,63,97,29,求您别让我作为永州人而感到可耻谢谢您嘞,0,2020-08-26 03:29 ,negative
322,322,https://weibo.cn//723430506,110422_,男,广东,3286,166,254,回复@钩子船长的每一天:不止是他，包括我，看了这种新闻，以后我也只会袖手旁观。惹不起，毕竟坏人有法律来帮忙,0,2020-08-26 03:26 ,negative
323,323,https://weibo.cn//u/6574327679,草根护法使者,男,广西,921,187,5,猥亵男子逃跑是做贼心虚，男生为控制逃跑男子而踹伤了其属情势使然，现警察对实施违法行为的人不予追究，而对阻止违法行为的见义勇为者采取拘留措施，这是本末倒置，涉案的公职人员应被追究责任。,0,2020-08-26 03:05 ,negative
324,324,https://weibo.cn//u/3806756394,奚山君荷,女,四川,7162,113,327,解锁赚钱新方法，这是在鼓励犯罪,0,2020-08-26 03:00 ,negative
325,325,https://weibo.cn//232782341,卡斯普憨仔云,女,海外,629,342,82,这边建议以后女生被强奸不要反抗，以免故意伤人🙄🙄🙄🙄🙄,0,2020-08-26 03:00 ,negative
326,326,https://weibo.cn//u/6033750331,沐暖zx,女,北京,465,285,130,回复@刀巴罗刹:监控都坏了哦～帮忙抓个逃犯还得保证不误伤他对吧，还得供着对吧,0,2020-08-26 02:58 ,negative
327,327,https://weibo.cn//u/6692564393,棒棒冰今天早睡了吗,女,湖南,364,272,359,@小班长一枚,0,2020-08-26 02:53 ,positive
328,328,https://weibo.cn//u/6033750331,沐暖zx,女,北京,465,285,130,回复@刀巴罗刹:嗯嗯，你最懂,0,2020-08-26 02:52 ,positive
329,329,https://weibo.cn//u/6033750331,沐暖zx,女,北京,465,285,130,回复@刀巴罗刹:那隔了几天又来追责故意伤害是咋回事,0,2020-08-26 02:51 ,negative
330,330,https://weibo.cn//u/6033750331,沐暖zx,女,北京,465,285,130,回复@刀巴罗刹:听你说的恶心话就知道你是某恶心jc派来洗地的吧,0,2020-08-26 02:50 ,negative
331,331,https://weibo.cn//u/2181225164,大毛贩卖机,女,浙江,332,190,112577,回复@东方今报:我他妈也醉了,0,2020-08-26 02:40 ,negative
332,332,https://weibo.cn//u/7110610696,小猪花姑娘,男,海外,25,261,2,回复@我爱切尔西23:流氓54了大哥，自己骨质疏松，而且本身就有旧伤，人家孩子真就踢了一脚,0,2020-08-26 02:39 ,negative
333,333,https://weibo.cn//u/7416007995,走丢了走丢了,女,河南,38,27,6,且不说存疑时有利于被告。 本身证据就不充分，拘留我也觉得呵呵了。,0,2020-08-26 02:37 ,negative
334,334,https://weibo.cn//u/3798814440,Ylllna,女,湖北,16,335,2316,@lxxfng,0,2020-08-26 02:24 ,positive
335,335,https://weibo.cn//u/5153724225,Emenyatdawn,女,澳门,292,282,188, ,0,2020-08-26 02:24 ,positive
336,336,https://weibo.cn//u/5754076982,hey三千,女,海外,45,283,101,我从不主张rr别人，但是万能的网友！快把这个猥琐男扒出来啊！别让他躲清静了啊喂！,0,2020-08-26 02:23 ,negative
337,337,https://weibo.cn//u/7110610696,小猪花姑娘,男,海外,25,261,2,回复@清涵怡韵:确实是的，老流氓骨质疏松，男孩子真是倒了血霉了,0,2020-08-26 02:15 ,negative
338,338,https://weibo.cn//u/6338713687,帝國良民3179,男,其他,372,134,116,袭胸男是干什么的，还有他的亲戚是干什么的,0,2020-08-26 02:10 ,negative
339,339,https://weibo.cn//206307071,晚风枕酒夜雨清幽,女,其他,287,347,2482,回复@胖胖中三元:警察大多是警校毕业，本身就没有学过法律。现在检察院，法院的公务人员必须通过司法考试，而且都要是法学专业。公检法。公安本就是负责侦查。定罪量刑是法院的职责。,1,2020-08-26 02:05 ,negative
340,340,https://weibo.cn//206307071,晚风枕酒夜雨清幽,女,其他,287,347,2482,回复@胖胖中三元:警察大多是警校毕业，本身就没有学过法律。现在检察院，法院的公务人员必须通过司法考试，而且都要是法学专业。公检法。公安本就是负责侦查。定罪量刑是法院的职责。,1,2020-08-26 02:05 ,negative
341,341,https://weibo.cn//u/6618847907,兴兴的西子不吃狮子,女,安徽,543,140,35,无语死了，耽误人家孩子的前程，这猥亵男是公安局里有亲戚吧？是不是这些警察在抓人的时候给那个猥亵男搞骨折的？？,0,2020-08-26 02:05 ,negative
342,342,https://weibo.cn//u/2210257831,LIKEU7,女,湖南,264,99,531,回复@Anaryblog:作为一个永州人真的觉得本地的jc办事效率真的,0,2020-08-26 02:04 ,positive
343,343,https://weibo.cn//u/7213251453,簏夕憨憨,女,陕西,1,27,2,男孩子见义勇为却给自己的人生留下了一个永远抹不掉的阴影，女孩子明明也是受害者，却会一辈子活在对男孩子的愧疚中,0,2020-08-26 02:03 ,negative
344,344,https://weibo.cn//206307071,晚风枕酒夜雨清幽,女,其他,287,347,2482,回复@胖胖中三元:每个法律人应当都是正义的。特别学刑法的。这个案子无论如何都应当认定正当防卫的。这是警察的问题。不是刑法的问题啊。我从来表达的就是这个。刑法针对这个情况，如果到法院。一定是按正当防卫来算。如果构成轻伤，最多是防卫过当。可以免除处罚。而且行为人不满18周岁。,1,2020-08-26 02:02 ,positive
345,345,https://weibo.cn//u/6534910081,小謝十二,女,广东,631,110,54,回复@钩子船长的每一天:在他被判故意伤害罪的那一刻 他的善良也被否决了呀…,1,2020-08-26 02:02 ,positive
346,346,https://weibo.cn//206307071,晚风枕酒夜雨清幽,女,其他,287,347,2482,回复@胖胖中三元:滥用职权就是警察本身自己坏，而且除了检察院法院现在都是必须通过司法考试。警察大多数都是警校毕业根本没有法律基础。,0,2020-08-26 01:59 ,negative
347,347,https://weibo.cn//u/7213251453,簏夕憨憨,女,陕西,1,27,2,回复@东方今报:猥琐不是事实？咋就给坏的争机会,0,2020-08-26 01:58 ,negative
348,348,https://weibo.cn//206307071,晚风枕酒夜雨清幽,女,其他,287,347,2482,回复@胖胖中三元:公检法是独立的。公安的执法有问题，是可以向检察院提起申诉。检察院会审核的。这个是合法的一个程序。我不明白司法体系怎么完善。才可以避免没有一个人滥用职权？,0,2020-08-26 01:58 ,negative
349,349,https://weibo.cn//u/7213251453,簏夕憨憨,女,陕西,1,27,2,回复@东方今报:得，以后遇见这种事也不敢帮,0,2020-08-26 01:57 ,negative
350,350,https://weibo.cn//206307071,晚风枕酒夜雨清幽,女,其他,287,347,2482,回复@胖胖中三元:执法者本身的问题，就是那个警察的问题。我在洗什么？请问？刑法条文的规定。这个案件就是应该认定正当防卫。因为正当防卫不限于本人。可以是针对第三人的法益。请问这个警察没有按照刑法办案，关司法什么事情？公检法是独立分开的？公安的责任。怪法律本身什么问题？,0,2020-08-26 01:56 ,negative
351,351,https://weibo.cn//u/6013850225,小春春222222222,男,广东,563,35,37,看来永州妇女是不要出门的好呀！被猥亵别人还不能出手帮助！,0,2020-08-26 01:53 ,negative
352,352,https://weibo.cn//u/6631748414,瓜洲_懒gua哥,女,其他,53,155,2,谈何见义勇为,0,2020-08-26 01:52 ,negative
353,353,https://weibo.cn//u/1553403860,吴香蝶,女,福建,12863,687,732,可怕(๑ó﹏ò๑//,0,2020-08-26 01:46 ,negative
354,354,https://weibo.cn//u/6130267922,小王子哒哒哒少爷,女,其他,3,53,11,回复@EVanhua8761:偷放在外面充电的电动车，结果触电被电死，要求车主赔钱，谁让你把车停外面充电的,0,2020-08-26 01:45 ,negative
355,355,https://weibo.cn//u/2700990590,我跟他们说我是追风少年,女,广东,1071,760,386,回复@污大白2017:法律和司法就是个笑话,0,2020-08-26 01:42 ,negative
356,356,https://weibo.cn//u/5580796482,凤凰落梧桐2005,女,天津,3323,357,197, 公平 正义做到了吗,0,2020-08-26 01:38 ,positive
357,357,https://weibo.cn//gd18630019,H2o墨輕盈,女,山西,2685,1170,355,回复@天上Y:现在已经不是监控的问题了，你看小女孩叙述，这个老不要脸后期的伤还不知道是不是因为这男孩踹他导致的，但是，他们从主观上已经认定了就是这男的踹的导致的，为啥，和解的话民事赔偿谈定了，就可以了，呵，吓唬小孩真有一套，希望有好律师去帮着这男孩，要是这案子输了，这老不要脸以后发财之道,1,2020-08-26 01:38 ,negative
358,358,https://weibo.cn//u/3974654610,言忧含,女,重庆,18888,498,280,刑拘？这里面问题那么多就拘留人了？这老流氓在事发五天之后就粉碎性骨折了？什么医学奇迹骨折来得这么缓慢而突然？当场被见义勇为小胡同学踢了一脚还能去和解，五天之后就骨折住院治疗了这TM当大家是脑残呢？谁知道这老流氓这其中几天是不是自己坏事做多了仇家太多被报复了等等之类的情况。,0,2020-08-26 01:37 ,negative
359,359,https://weibo.cn//u/2680668912,我记几玩___,女,湖南,142,115,290,同为永州人，我真觉得丢人     举报             赞[0]         回复             今天 01:33 来自网页,0,2020-08-26 01:33 ,negative
360,360,https://weibo.cn//gd18630019,H2o墨輕盈,女,山西,2685,1170,355,现在这个情况就看遇到的fg好不好了，如果这个老不要脸男的能拿出证据证明就是这男的踹他导致，也就是说他的伤和踹他有直接因果关系，不过时间这么短，唉，大部分都会认可就是他踹才引起的，之前有个老不要脸在家门口摔倒，一年半以后还起诉讹钱成功了10多万，官司打了两年，唉，法官太重要了！,1,2020-08-26 01:33 ,negative
361,361,https://weibo.cn//u/5511769811,一杯玉米汁汁,男,其他,903,667,77,回复@就要开放的花儿:你看看评论里有很多人是一遍不能明白的，这样说话我看几遍看得懂，但是我不爱在网上看这种话,0,2020-08-26 01:32 ,negative
362,362,https://weibo.cn//u/5867630972,易而兮之,女,北京,154,293,115,话题都没有 nb大了 有背景,0,2020-08-26 01:31 ,negative
363,363,https://weibo.cn//u/6393730059,青黛snow,女,江苏,3100,78,186,     举报             赞[0]         回复             今天 01:28 来自网页,0,2020-08-26 01:28 ,negative
364,364,https://weibo.cn//u/5881727060,露湑,女,安徽,118,201,41,这个男生保护女同学，三观正，这也是错的吗,0,2020-08-26 01:28 ,negative
365,365,https://weibo.cn//u/5966169775,Flower温暖,男,新疆,19,154,4,52了还做这么这么老不要脸的事情，应该揍的他生活不能自理。,0,2020-08-26 01:28 ,negative
366,366,https://weibo.cn//u/7365521170,·私藏月光·,女,湖南,2504,254,5755,希望见义勇为的男生不要因为这件事留下阴影，你没有错，你做得对,0,2020-08-26 01:27 ,negative
367,367,https://weibo.cn//u/6175945337,大象大音的妈,女,湖南,1321,169,126,回复@遍地都是月光而你是月亮:是真的这么恐怖。他还是一名民警。,0,2020-08-26 01:24 ,negative
368,368,https://weibo.cn//u/2680668912,我记几玩___,女,湖南,142,115,290,回复@Anaryblog:我是永州人，我认为这不是地域黑,0,2020-08-26 01:24 ,negative
369,369,https://weibo.cn//u/1843877182,evenChan-1996,女,广东,1079,1023,1248,回复@没想好换啥子昵称:绝了 家暴到重伤都不刑拘 结果人见义勇为打了他一下就要被拘留？？,0,2020-08-26 01:22 ,negative
370,370,https://weibo.cn//u/6181641944,亚洲东部官威大国,男,其他,0,47,4,回复@小鹿斑比基:这种事情说给我爸听我爸说在浙江半辈子没见过这么搞笑的事情，唐慧案更是搞笑,0,2020-08-26 01:19 ,negative
371,371,https://weibo.cn//u/7462046096,太阳要旅行,女,福建,257,239,146,可能以后很多愿意见义勇为的人碰见不平之事时都会思考一下是不是会为自己招惹祸端呢,0,2020-08-26 01:19 ,negative
372,372,https://weibo.cn//u/1437477965,瑞森2011,男,广东,85,145,195,回复@Anaryblog:老家永州的，感觉丢了公安的丑,0,2020-08-26 01:16 ,negative
373,373,https://weibo.cn//u/5688919656,-椒3-,女,重庆,89,164,130,@琳琳零零一,0,2020-08-26 01:15 ,positive
374,374,https://weibo.cn//u/2550758234,林常青逍遥游,男,广东,727,1362,365,永远不做好人，算是为了家人…………真的,0,2020-08-26 01:12 ,negative
375,375,https://weibo.cn//u/5384773409,梁舒钧,女,广东,142,56,71, ,0,2020-08-26 01:11 ,positive
376,376,https://weibo.cn//u/2607800277,李鱼黑,女,其他,394,599,938,回复@刀巴罗刹:看看罗翔老师关于此事的评论吧，b站有,1,2020-08-26 01:10 ,negative
377,377,https://weibo.cn//u/7377396334,卷卷今天又哭了,女,其他,3,48,2,法律不制裁恶，就是在制裁善； 法律制裁善，就是在鼓励恶。 ,0,2020-08-26 01:07 ,positive
378,378,https://weibo.cn//u/3251384953,不知先生一转,男,内蒙古,1007,567,96,回复@东方今报:警方连什么罪都能定？好牛逼！,0,2020-08-26 01:06 ,negative
379,379,https://weibo.cn//u/5528212451,馋黄景瑜的身子,女,其他,10,28,123,这他妈以后给老人让座都不敢了  草,0,2020-08-26 01:05 ,negative
380,380,https://weibo.cn//u/6315413696,咋这年头改个名字这么难啊,女,其他,296,1490,38,回复@修炼Dancestep:？？？？？,0,2020-08-26 01:04 ,negative
381,381,https://weibo.cn//u/6785486041,橘猫一坨,女,山西,21,140,12,回复@东方今报:还特么现场视频，你们要脸吗？！鼓励犯罪是吗？！以后谁他妈还敢见义勇为？！nm中国警察就这样？！艹我祝你们家里的女儿老婆亲妈也被法律支持猥亵,0,2020-08-26 01:03 ,negative
382,382,https://weibo.cn//u/2699703002,可可乐乐cl,女,其他,1664,249,329,靠网友的力量了！！！！！！,0,2020-08-26 01:03 ,negative
383,383,https://weibo.cn//u/1783412115,菅原绿,女,北京,269,458,83,就尼玛离谱,0,2020-08-26 01:01 ,negative
384,384,https://weibo.cn//u/7089143592,30分钟宇宙飞行,男,海外,383,60,1149,回复@钩子船长的每一天:建议小胡移民,1,2020-08-26 01:00 ,positive
385,385,https://weibo.cn//u/5092403176,篂海,男,内蒙古,40,169,22,好家伙，保护他人被刑拘我还是第一次听说，公安局要不要也拿点m啊？,0,2020-08-26 00:59 ,negative
386,386,https://weibo.cn//u/6371393807,超级有病的仙女,女,广东,226,44,12,回复@Anaryblog:省级也不管吗？,0,2020-08-26 00:53 ,negative
387,387,https://weibo.cn//u/5110302226,陌陌袁尚,男,北京,613,205,88,疫情之后国庆之前，鲍毓明和永州警方扬我国威！！！,0,2020-08-26 00:52 ,positive
388,388,https://weibo.cn//u/6616787825,一锅煮咸鱼,女,其他,64,99,5,回复@zjmo2020:那么当时调解的时候为什么没有说，却在已经调解结束后索要20万。以及司法鉴定的轻伤也属于比较严重情况，粉碎性骨折自己当时身体也会出现异样，但是仍选择调解，网上看了粉碎性骨折治疗需3-4个月，如果按踢一脚就成粉碎性骨折的身体状况，治疗时间还应延迟，不符合你说的治疗结束,0,2020-08-26 00:46 ,negative
389,389,https://weibo.cn//u/5514486639,桎樊,女,其他,3215,951,168,回复@Yu查无此人:希望警察也被爆出来,2,2020-08-26 00:43 ,negative
390,390,https://weibo.cn//u/5514486639,桎樊,女,其他,3215,951,168,回复@小型滑翔机_:一般情况下都需要“邪恶”制裁邪恶,2,2020-08-26 00:42 ,negative
391,391,https://weibo.cn//u/5514486639,桎樊,女,其他,3215,951,168,回复@terra119:然而实际上人都有恶的一面，只是法律压制罢了，如果国家懒政，人的恶就会不断扩散，说到底还是法律问题,0,2020-08-26 00:42 ,negative
392,392,https://weibo.cn//u/7282928228,奈辰物语,女,上海,254,158,85,回复@嘉螃友:我靠的我穿牛仔裤出去都有人摸我，他妈他坟头长草两米高，还是认识的，小时候都不敢跟家长说,1,2020-08-26 00:37 ,negative
393,393,https://weibo.cn//u/6571680916,苹都挺喜欢,女,海外,500,376,20,中国特色,1,2020-08-26 00:36 ,positive
394,394,https://weibo.cn//u/5787252347,小姐姐的暴脾气哟,女,广东,2845,45,204,表示好魔幻，需要一个解释,1,2020-08-26 00:35 ,negative
395,395,https://weibo.cn//u/7282928228,奈辰物语,女,上海,254,158,85,回复@神经姐姐_简藏:工作以后也会有受很大限制,1,2020-08-26 00:34 ,negative
396,396,https://weibo.cn//ranpengzhan,海绵船长换了个昵称,男,云南,5273,378,568,回复@差不多是个废媛了_:偷换概念就是您这种人了，自诩懂法守法，就是能把阻拦逃跑踢一脚的行为直接拿捅死人来类比。,0,2020-08-26 00:30 ,negative
397,397,https://weibo.cn//u/2106103407,春树朝云,女,广东,24390,315,194,//转：为什么强奸、猥亵、霸凌同学的少年恶棍，判刑时都要“考虑其前途”，从轻处理，甚至不处理；而判起见义勇为的好少年来，就从来不考虑他们的前途了？ ,0,2020-08-26 00:28 ,negative
398,398,https://weibo.cn//u/5621339550,罗刹199008,男,广东,186,63,30,看警方怎么收场,0,2020-08-26 00:28 ,negative
399,399,https://weibo.cn//u/3138733193,金TT亨,女,江苏,1102,402,134,所以结果是什么，起因没有猥琐男的动手，他自己能被踹，他这叫因果报应，自己不犯贱没这事，这是脑子出问题了，不知道哪边是恶，以后遇到啥事也啥不敢帮了,0,2020-08-26 00:28 ,negative
400,400,https://weibo.cn//u/6271000372,巴扎黑-Lee,男,其他,17,62,187,你敢相信热搜竟然没有这个,1,2020-08-26 00:27 ,negative
401,401,https://weibo.cn//u/5403790850,新格兰土拨鼠,男,海外,1612,332,160,回复@葡萄星宿使者:就这？,0,2020-08-26 00:25 ,negative
402,402,https://weibo.cn//u/1884468072,老卫VV有點饿了,男,广东,346,502,640,这算玩忽职守么？永州真棒,0,2020-08-26 00:25 ,negative
403,403,https://weibo.cn//u/2143304542,Kasumi丶,男,其他,463,128,74,回复@柠柠柠檬Lime:,0,2020-08-26 00:24 ,positive
404,404,https://weibo.cn//u/6430821224,周周周藝宣,男,其他,2872,1361,1452,回复@Sighaway同學:没钱赔,0,2020-08-26 00:23 ,negative
405,405,https://weibo.cn//u/6430821224,周周周藝宣,男,其他,2872,1361,1452,回复@李東城love:可以把你全家的女性寄到我家嘛 没什么 只是想不小心的碰一下,5,2020-08-26 00:22 ,positive
406,406,https://weibo.cn//u/6619371937,遍地都是月光而你是月亮,女,其他,48,48,1,回复@大象大音的妈:这么恐怖吗姐妹,0,2020-08-26 00:20 ,negative
407,407,https://weibo.cn//u/6448415772,甍莉哆卡卡儿奇亚,女,其他,42,305,7,回复@小型滑翔机_:迟到的正义非正义,4,2020-08-26 00:18 ,negative
408,408,https://weibo.cn//BrysonL,竹-喧,女,其他,5457,438,88,猥亵的只是行政拘留 姓甚名谁都不知道,0,2020-08-26 00:18 ,negative
409,409,https://weibo.cn//u/2394191835,小美阿奇,女,湖北,284,784,463,回复@7v77vv777:是的 有次我刚出停车场右转 骑电瓶车的中年女性（不敢说大妈）逆行撞到我的车，还要找我扯皮 ，我也是醉了，幸好我车刚起步，没什么速度，交警大队说我没错，这女的天天去交警大队闹，非要把我喊过去，然后赔了500。,0,2020-08-26 00:15 ,negative
410,410,https://weibo.cn//u/3306981101,柠柠柠檬Lime,女,浙江,344,338,186, 气死了气死了气死了,0,2020-08-26 00:13 ,negative
411,411,https://weibo.cn//u/6446936617,吃吃吃货765,男,其他,7,281,2,回复@Anaryblog:永州，出名啰。躲过了，反谈反黑。这次明显黑白同裤子,0,2020-08-26 00:13 ,negative
412,412,https://weibo.cn//u/3794548060,14YANNIE,女,黑龙江,81,96,162,话题打不开了,0,2020-08-26 00:13 ,negative
413,413,https://weibo.cn//u/2527180987,萌系小正太111,男,其他,2,257,78,这盛世，如你所愿,0,2020-08-26 00:11 ,positive
414,414,https://weibo.cn//u/5665400463,W涵容尘海H,男,其他,14,22,5,回复@柴米堆:高考难重来，如果不留级，男孩只能这样了,0,2020-08-26 00:09 ,negative
415,415,https://weibo.cn//u/5166094459,Yxr_Hj,男,香港,133,196,141,"为众人抱薪者,不可使其冻毙于风雪",0,2020-08-26 00:08 ,negative
416,416,https://weibo.cn//u/7267974464,小王今天不想说话,女,其他,411,490,963,这个话题怎么没有了,0,2020-08-26 00:06 ,negative
417,417,https://weibo.cn//u/5566891776,祖国长残了的花骨朵i,女,河南,15,14,33,回复@今天也请努力吖:警察局立的字据是有法律依据的，所以无则，而且当时在警察局，警察也知道踹他了，为啥那个时候不说触犯刑法了？都在马后炮？,0,2020-08-26 00:01 ,negative
418,418,https://weibo.cn//u/6118656650,再玩一下就睡觉,女,广西,1851,61,47,@久远棺封缚狱,0,2020-08-26 00:00 ,negative
419,419,https://weibo.cn//u/1956207823,EynakHsu,男,海南,676,212,654,厉害了我的国,0,2020-08-25 23:57,positive
420,420,https://weibo.cn//u/3808017946,kuro_随夫姓吴的黑菊酱,女,浙江,14049,744,137,回复@东方今报:那是活该，这种人骨折都便宜他了，就该天打雷劈,0,2020-08-25 23:56,negative
421,421,https://weibo.cn//u/5220781058,因为information不可数所以选A,女,其他,1901,377,126,回复@Anaryblog:啊这，不开个地图炮也有点难啊,0,2020-08-25 23:56,negative
422,422,https://weibo.cn//u/5883333718,J-imanige,女,江苏,3428,398,374,卧槽??????在说什么?????死吧 读不懂了,0,2020-08-25 23:56,negative
423,423,https://weibo.cn//u/3102966013,麻烦开心点-,女,其他,203,210,242,不敢相信？？？这个鼓励大家不要见义勇为？？？当个猥亵者？？？这个公安局脑子瓦特了？？？,0,2020-08-25 23:54,negative
424,424,https://weibo.cn//u/5566891776,祖国长残了的花骨朵i,女,河南,15,14,33,回复@清涵怡韵:还有更奇怪的，六天了才发现自己粉碎性骨折么？粉碎性骨折不到三十天就好了么？拿着人民的钱不干人事，我一个普通百姓都能想到的，警察怎么就想不到了呢？电视剧真是白给警察洗白了,0,2020-08-25 23:54,negative
425,425,https://weibo.cn//u/2709020133,Li·70,男,四川,47,144,2211,回复@LeungGaman_:我看到这个了  所以说啊 莫名其妙的,0,2020-08-25 23:54,negative
