,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
268,268,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@落花风子:说错，新闻，和重大刑事案件嫌疑人，这情况好紧急，警察好牛逼，事情还没搞清楚，急的不行逮捕人了。监控找不到，当时还签了双方和稀泥协议，人一走，猥亵犯就进医院了,0,2020-08-25 17:30,negative
269,269,https://weibo.cn//mojie618,不尽有为,男,天津,907,1004,203,一个老流氓犯猥亵，逃跑被踹，这不叫见义勇为么,0,2020-08-25 17:30,negative
270,270,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:哈哈哈哈哈哈哈哈你真的是要笑死我。1.我一直说的就是刑事拘留，简称刑拘也好拘留也好，你从哪里读出来我说不是一个意思了？2.故意伤害刑事案件的定罪是由公安机关收集证据后移交检察机关，由检方向人民法院提起公诉，法院进行审判定罪。刑事案件公安机关没、有、权利定罪。,0,2020-08-25 17:30,negative
271,271,https://weibo.cn//u/6694346963,校草本草子,男,其他,43,71,6,回复@一张讽刺脸:不是吧，这年头神经病还,0,2020-08-25 17:29,negative
272,272,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:还有理中客麻烦你告诉我一下，我没学过法，但是希望看了不少，刑拘得是刑事案件嫌疑人，在不确定情况下才能用的吧，现在这情况杀人放火啦,0,2020-08-25 17:28,negative
273,273,https://weibo.cn//u/2530806420,一张讽刺脸,男,海外,524,367,190,回复@校草本草子:䖡犬就这？开始当泼妇骂街了啊？你不会真以为自己真的是个人吧不会吧不会吧？,0,2020-08-25 17:27,negative
274,274,https://weibo.cn//wxj58,阿姞露亚,女,其他,1106,752,2126,公安眼睛长哪里了,0,2020-08-25 17:27,negative
275,275,https://weibo.cn//u/6694346963,校草本草子,男,其他,43,71,6,回复@一张讽刺脸:发表评论之前能不能先仔细看看别人说的什么？笑死我了，早点去医院看看吧你,0,2020-08-25 17:27,negative
276,276,https://weibo.cn//u/2362130671,细辛茯苓,女,山东,399,86,27,为什么热搜上不去呢,0,2020-08-25 17:26,negative
277,277,https://weibo.cn//u/6150257400,望穆清姝,女,其他,120,20,4,回复@吃完这顿就减肥鸭:姐妹坚持一下，警察也是走正常流程，没必要这么冷嘲热讽。而且目前的行为来看雷某确实超出了一定的范围，紧迫性危险性都已经不存在，更像是为女生出气。,0,2020-08-25 17:25,negative
278,278,https://weibo.cn//u/6694346963,校草本草子,男,其他,43,71,6,回复@一张讽刺脸:你是眼睛不行神经也不行吧，有病早看,0,2020-08-25 17:25,negative
279,279,https://weibo.cn//u/2530806420,一张讽刺脸,男,海外,524,367,190,回复@校草本草子:看的到可不一定看得懂，我可能没眼睛，但你肯定没脑子,0,2020-08-25 17:23,negative
280,280,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@猫又是只喵:你说的没错，但是惩罚权不在个人，甚至不在警察，必须要法院裁决。而且防范不能主动出击啊。他是没依法付出代价，但是普通也不能代表月亮惩罚他呀。,0,2020-08-25 17:23,negative
281,281,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:脑子不清楚，刑拘和拘留起来立案调查是一个意思，脑残就是脑残，人家记者打电话问过了，警察还说就是故意伤害了，给人家罪名都安上了，你搁这里说立案调查，看新闻带脑子没？,1,2020-08-25 17:21,negative
282,282,https://weibo.cn//u/5599726796,拥抱幸福的天空,女,浙江,74,35,34,难怪有这么多的猥亵新闻，难怪有这么多的强奸犯，猥亵男逍遥法外，都是纵容出来的。,1,2020-08-25 17:21,negative
283,283,https://weibo.cn//u/3248672372,我要一杯桃桃,女,北京,19,306,119, 太垃圾 👮🏻现在都是什么玩意儿？,0,2020-08-25 17:19,negative
284,284,https://weibo.cn//u/5869668343,老孙说事,男,山东,134,76,788,回复@Simulatie:现在的警察只能呵呵,3,2020-08-25 17:16,negative
285,285,https://weibo.cn//u/3926271319,凯特布莱克好久没画画了,男,北京,410,1920,148,回复@JR-温小白:讨论前提是受害者至犯人死亡的后果，故意伤人还是过失伤人不在这个讨论串范围内。,0,2020-08-25 17:16,negative
286,286,https://weibo.cn//u/5515963418,小跳蛙搞事情,男,北京,392,708,520,回复@梨花如雪独一枝:谁弱谁有理,0,2020-08-25 17:13,negative
287,287,https://weibo.cn//u/6694346963,校草本草子,男,其他,43,71,6,回复@一张讽刺脸:大家都能看出来楼主写的什么，就你没长眼睛？,0,2020-08-25 17:13,negative
288,288,https://weibo.cn//u/5133098026,青春忙内,女,湖南,196,68,62,回复@嘿快藏起来:是猥琐男跑的时候去追，我觉得这是在抓罪犯，再从法理来说，公安机关还经常发一些悬赏通告呢,0,2020-08-25 17:12,negative
289,289,https://weibo.cn//u/6500784622,ZP_0106,男,其他,42,171,22,回复@_羽玦_:就该好好伤害一下这些坏人🔥,2,2020-08-25 17:12,positive
290,290,https://weibo.cn//u/5344293642,喵呜L君,男,北京,186,75,15,两次脚踢没踢中，第三次就变粉碎性骨折？那也太猛了吧？,0,2020-08-25 17:12,negative
291,291,https://weibo.cn//u/6874690051,三秒闭关养身中,男,其他,9,5,3,当年严打时有几人敢这样,0,2020-08-25 17:12,negative
292,292,https://weibo.cn//u/1681145203,天文特徵__,男,河北,441,626,197,打轻了,0,2020-08-25 17:12,negative
293,293,https://weibo.cn//u/5599726796,拥抱幸福的天空,女,浙江,74,35,34,这世界还需要什么见义勇为,0,2020-08-25 17:09,negative
294,294,https://weibo.cn//lovemoviefrankchan,老窝头,男,北京,1440,1616,581,回复@嘿快藏起来:我知道啊，我不就说分数很低吗？还说什么了？,0,2020-08-25 17:05,negative
295,295,https://weibo.cn//u/5797995100,一曲新词赋东风,男,其他,23140,1686,167,好奇怪,0,2020-08-25 17:03,negative
296,296,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@老窝头:总分低那是因为多了一门公安专业科目把行测申论的占比拉了下来，计分规则了解一下,0,2020-08-25 17:02,negative
297,297,https://weibo.cn//tangguangrui,jjjjjssxxrrfsaadf,女,四川,2966,493,347,回复@老赵不算老:？？？？你没搞懂我在反讽把？,1,2020-08-25 16:59,negative
298,298,https://weibo.cn//ljb417120431,我不是个女孩儿,女,浙江,38,8,73,回复@我不是个女孩儿:应该会被释放的，既然已经闹到网上，民众的朴素正义感是要被司法机关考虑的，刑事审判应该检察院不会起诉的，不过我估计民事赔偿还是逃不了。,0,2020-08-25 16:59,positive
299,299,https://weibo.cn//hanjiangxue371,老赵不算老,男,河南,130,118,36,回复 ,1,2020-08-25 16:58,positive
300,300,https://weibo.cn//hanjiangxue371,老赵不算老,男,河南,130,118,36,回复 ,1,2020-08-25 16:58,positive
301,301,https://weibo.cn//u/7286207199,-第一次生病了要喝药水,男,其他,25,103,9,回复@褴褛猫C:女拳师真的很擅长内容都不看完就乱喷乱打拳，下次你被猥亵时让你的拳师朋友见义勇为噢～～,0,2020-08-25 16:57,negative
302,302,https://weibo.cn//u/6856943132,吃瓜群众陈等等,女,河北,10,76,16,无耻至极,0,2020-08-25 16:57,negative
303,303,https://weibo.cn//u/5857149336,春雨归路,男,湖北,18,49,16,从道德观念来讲，前面的猥亵和后面逃跑被踢伤构成因果关系，因而胡姓男子不应该被处罚，应该是见义勇为;从法律观念来讲，猥亵男应该追究违法行为，后面被踢伤则应追究胡某故意伤害的行为。道理我懂，我觉得对胡某应该从轻处罚，拘留留案底真的不必，蹲个后续，康康怎么解决道德观念和法律观念的冲突。,1,2020-08-25 16:57,negative
304,304,https://weibo.cn//u/7286207199,-第一次生病了要喝药水,男,其他,25,103,9,回复@鲤加肉:女拳师真的很擅长内容都不看完就乱喷乱打拳，下次你被猥亵时让你的拳师朋友见义勇为噢～,0,2020-08-25 16:56,negative
305,305,https://weibo.cn//lovemoviefrankchan,老窝头,男,北京,1440,1616,581,回复@lionheart201806:罗老师的好学生，顶你，不要再和那个傻2说了，真的没必要，降低身份。,2,2020-08-25 16:56,negative
306,306,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:（特么字数不够我分两段）现在的情况是既然有这么一个事了，警察该怎么查还得怎么查，最后查明了罪名不成立撤案就完事了。我跟你说最后要是定罪这男孩子得坐牢我跟你们一起骂，但问题是人警察走这流程没啥不对啊？那骂啥？,1,2020-08-25 16:56,negative
307,307,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:那问你一句，又有什么证据证明他骨折与这件事确实无关？既然没证据证明有关或无关那是不是得调查？拘留的适用情形之一就是被指认，雷某报了案警察受理调查有毛病吗？我发现你们都有意无意混淆了一个点，立案调查≠定罪，（特么字数不够我分两段）,0,2020-08-25 16:56,negative
308,308,https://weibo.cn//u/2150128027,vikingHIT,男,河南,2370,983,565,我日，这冤啊,0,2020-08-25 16:55,negative
309,309,https://weibo.cn//u/6135763134,无问西东1221,男,陕西,212,64,5,现在不就是这个世道，甭管谁的错，打赢进局子，打输进医院拿钱。哪怕对面QJ你老婆，你只要敢还手，没十天半个月出不来。所以，下次也别小打小闹了，直接整死，起码活得有尊严。,0,2020-08-25 16:55,negative
310,310,https://weibo.cn//u/5242532995,Baburbulu,女,其他,1359,376,12231,回复@内置空调:杀人强奸这种严重行为是除外的,0,2020-08-25 16:55,negative
311,311,https://weibo.cn//lovemoviefrankchan,老窝头,男,北京,1440,1616,581,回复@嘿快藏起来:就算你说的是正确流程，两个月了啊，效率有点高啊,0,2020-08-25 16:53,negative
312,312,https://weibo.cn//u/6231928372,猫又是只喵,女,山东,94,117,27,回复@空谷容川:存在可能性要防范，在此之前，他的所作所为没有受到惩罚，怎么就是没犯了？已经停止但没有付出代价好吗？去追他不就是让他接受惩罚吗？我没说之后的事情一定会发生，但发生过的事就要接受惩罚，但我也没说逃跑就是违法。,0,2020-08-25 16:53,positive
313,313,https://weibo.cn//u/6114871736,mrmreasonchen,男,浙江,566,1227,1100,精彩精彩 人民警察,2,2020-08-25 16:52,positive
314,314,https://weibo.cn//u/7355021228,梅酱永久欠番,男,贵州,30,79,13,如果是警察抓人致人受伤，估计是不一样的啊。年轻人正义不放过坏蛋，如果他不跑也没啥事。,0,2020-08-25 16:52,negative
315,315,https://weibo.cn//lovemoviefrankchan,老窝头,男,北京,1440,1616,581,回复@褴褛猫C:各省的公务员考试，公安岗位的分数真的是很低。,1,2020-08-25 16:52,negative
316,316,https://weibo.cn//u/2164033413,Slevn,男,湖南,571,95,179,不能评论了？,0,2020-08-25 16:51,negative
317,317,https://weibo.cn//ljb417120431,我不是个女孩儿,女,浙江,38,8,73,发益作为入罪的基础，而伦理作为出罪的依据。我们的司法机关，执法人员不能是只会照法条办案的机器，法律要倡导良善的价值观。,1,2020-08-25 16:48,positive
318,318,https://weibo.cn//u/6122521526,二十四只SR吖,女,河南,103,201,63,故意碰撞？？？是语文老师没讲过猥琐这两个字怎么写吗,0,2020-08-25 16:46,negative
319,319,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:新闻都不看清楚，就有脸说自己理智了。上次不也是这样，牛逼的很，有些警察，那男的腹部那么大那么旧的疤痕说是人家见义勇为男士才打出来的。同样是男的，有些人是英雄，有些人这么就是喜欢鬼叫的蛆呢,0,2020-08-25 16:45,negative
320,320,https://weibo.cn//u/6541207018,冰霜化水春芽壮,女,其他,619,428,53,回复@巨蟹不傲娇:她为什么要愧疚？明明是这些降分录取的蝻警的错,2,2020-08-25 16:44,negative
321,321,https://weibo.cn//u/6545103540,故事与她11715,女,海外,3,14,23,希望国家要将法律层面的见义勇为解释给所有人听，现在大多数人对见义勇为都有误区，关于人身安全和利益的相关法律需要大大普及,1,2020-08-25 16:42,positive
322,322,https://weibo.cn//weike010,维科,男,辽宁,510,124,129,真的开眼界了，这都是怎么了？国家的公安就这么胡乱的判罚？见义勇为需谨慎！见义勇为不可取！这还是有摄像头，没有的话，这个孩子真的悬了！,1,2020-08-25 16:40,negative
323,323,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:不说这两天看见的，就看这个事情，踢了一脚，当时活蹦乱跳赔了女孩子300块，过两天直接要20万，人家不同意，警察直接就逮起来，有什么证据证明骨折是真的和男孩子有关系，警察就能逮人了?,2,2020-08-25 16:40,negative
324,324,https://weibo.cn//u/5804626668,深坑巨炮,男,安徽,4,19,31,回复@边缘的童话:这种行为已经是以暴制暴了,0,2020-08-25 16:39,negative
325,325,https://weibo.cn//u/5687279673,米米线粉,女,上海,45,96,45,这男孩今年高考吧？他以后怎么办？猥亵的人到是没事儿？？？,0,2020-08-25 16:34,negative
326,326,https://weibo.cn//u/6087538531,-Arcadio,男,四川,184,188,154,要不人警察你来抓？,0,2020-08-25 16:33,negative
327,327,https://weibo.cn//u/6820297237,好爱你啊1,男,安徽,11,39,2,中国公民什么时候连发表自由言论的权利都没了  为这个社会所悲哀。。,0,2020-08-25 16:30,negative
328,328,https://weibo.cn//u/6436351955,Azure米奇,男,其他,39,194,48,回复@鲤加肉:不要一刀切好嘛，谁和那些户口本就一页的孤儿共情啊,0,2020-08-25 16:30,negative
329,329,https://weibo.cn//u/5209783376,今天也要吃鱿鱼,女,其他,461,115,165,魔幻世界给爷整乐了,0,2020-08-25 16:30,negative
330,330,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@落花风子:强行举例？,0,2020-08-25 16:30,negative
331,331,https://weibo.cn//u/2808780721,Wingkid-苏布,男,浙江,3716,647,140,湖南永州冷水滩又一个刷新公信力下限的地方。。。,0,2020-08-25 16:29,negative
332,332,https://weibo.cn//u/5219157184,落花风子,女,海南,10,145,28,回复@嘿快藏起来:哦豁，那前两天陌生人给女的打了，手指骨折就是程序了?,0,2020-08-25 16:29,negative
333,333,https://weibo.cn//u/2803042504,Miss-Orange,女,广东,319,277,173,以后那些死变态猥亵了就跑！因为没有人敢阻止，阻止就是故意伤害，警察也很忙的，忙着刑拘见义勇为的人根本没空去抓这些猥亵犯 这件事是告诉我们这个道理么,3,2020-08-25 16:27,negative
334,334,https://weibo.cn//u/6976431337,屁桃君的屁屁叭,男,其他,2267,81,28,乌鸡鲅鱼。。,0,2020-08-25 16:27,negative
335,335,https://weibo.cn//u/5789421691,SilentMoRan,男,上海,19,174,37,回复@空谷容川:公民的依法扭送行为 对于有下列情形的人，任何公民都可以立即扭送公安机关、人民检察院或者人民法院处理： 1、正在实行犯罪或者在犯罪后即时被发觉的; 2、通缉在案的; 3、越狱逃跑的; 4、正在被追捕的。   这不合法？这不见义勇为？,2,2020-08-25 16:26,negative
336,336,https://weibo.cn//u/5310172430,老750415,男,其他,7,38,3,回复@老赵不算老:共情老流氓的人真多,0,2020-08-25 16:23,negative
337,337,https://weibo.cn//u/5310172430,老750415,男,其他,7,38,3,回复@南柯一梦绿笙罗:同问,0,2020-08-25 16:22,positive
338,338,https://weibo.cn//u/5310172430,老750415,男,其他,7,38,3,回复@ButtmanHorsey:不干坏事怕什么,0,2020-08-25 16:21,negative
339,339,https://weibo.cn//u/2747017675,下雨不愁abc,女,其他,108,52,31,这老头可能家里有人,0,2020-08-25 16:21,negative
340,340,https://weibo.cn//u/5310172430,老750415,男,其他,7,38,3,回复@潘起伏_:又不是抓赌，没外快,0,2020-08-25 16:20,negative
341,341,https://weibo.cn//u/6477408131,岑岑辰晨,女,其他,7,113,23,回复@嘿快藏起来:踢他只是怕他跑了而已 如果让他跑了报警👮 来了也不会管的吧 和稀泥而已 非要把这两件事分开看 他抓了女孩胸 才踢他的而且还是追她怕他跑路,0,2020-08-25 16:20,negative
342,342,https://weibo.cn//u/1907765724,F晶姐姐,女,福建,1181,251,87,心寒的事见多了就麻木了，以后遇到这种事情，当做自己是没有道德的人，无视路过吧,0,2020-08-25 16:19,negative
343,343,https://weibo.cn//u/5310172430,老750415,男,其他,7,38,3,回复@57牛奶:如果是嫖娼或者赌博，它们可快了,1,2020-08-25 16:18,negative
344,344,https://weibo.cn//u/5024542463,_小明死了,男,重庆,27,129,193,可能这个男的是里面某个警察的爹吧,1,2020-08-25 16:15,negative
345,345,https://weibo.cn//u/3664539820,七七想拥有大摩托,女,其他,6622,427,1397,这是鼓励犯完罪逃跑是吧,2,2020-08-25 16:12,negative
346,346,https://weibo.cn//u/6334324483,刘布斯strive,男,广西,234,19,26,长见识了,0,2020-08-25 16:10,negative
347,347,https://weibo.cn//u/3042642903,木9t,男,上海,77,84,72,人家是男友，媒体就不要往见义勇为上靠了吧，都把这个词玩坏了,0,2020-08-25 16:10,negative
348,348,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@猫又是只喵:不是乐观，是觉得不可以因为存在可能性，就实施法律打击。如果法律都不能够打击，个人就更不能打击了。他确实有可能再犯，但是他没犯的时候，不能打击。他之前的事情不是疑罪，但是已经停止了，个人无权暴力打击。他之后的事情，没有发生，也不能打击。只有逃跑这一件事，但是逃跑不违法呀。,0,2020-08-25 16:08,positive
349,349,https://weibo.cn//u/3921166862,_酉月十三_,女,福建,83,125,96,回复@热心网友阿M:气的就是为什么只注重后果而不看过程。谁受伤谁有理 就还蛮无语的。,1,2020-08-25 16:08,negative
350,350,https://weibo.cn//u/3184307322,爱我你就抱抱空气,女,上海,67,211,83,犯罪的人要逃跑不踢他怎么抓，踢得好，莫不是有黑幕吧，还拘留。我们的法律真该完善了，还有那些执法者,0,2020-08-25 16:07,negative
351,351,https://weibo.cn//u/6710755129,一只小糕烊,女,其他,7,151,4020,现在是可以到处猥亵别人，然后逃跑时被别人朋友或者好心人打了，不仅可以讹个钱还可以定那个人故意伤害罪,0,2020-08-25 16:06,negative
352,352,https://weibo.cn//cendery,没有藕橙也行呀,女,福建,15412,879,284,不是故意碰撞，请明确用词，猥亵,0,2020-08-25 16:06,negative
353,353,https://weibo.cn//u/1857393663,JR-温小白,女,广东,978,256,544,回复@我有过春夏秋冬:并不是，还有一个行为叫扭送公安机关。这是扭送公安机关途中嫌疑犯逃跑，公民有权利阻止嫌疑犯逃跑。,0,2020-08-25 16:05,negative
354,354,https://weibo.cn//cendery,没有藕橙也行呀,女,福建,15412,879,284,他为什么受伤，因为他猥亵未成年女孩，因为他猥亵未成年女孩，因为他猥亵未成年女孩，公安就给个行政拘留？？？？凭什么谁伤得重谁有理？法律就是这样子保护受害人的吗,0,2020-08-25 16:05,negative
355,355,https://weibo.cn//u/2112265891,丹尼小克,男,辽宁,377,372,246,现在大部分mj办案都这样，根本不分前因后果，谁受伤谁就是受害者,0,2020-08-25 16:05,negative
356,356,https://weibo.cn//miraicyn,Mirai_yo,女,福建,3417,251,500,明明是猥亵还故意碰撞，是有什么疾病吗,0,2020-08-25 16:04,negative
357,357,https://weibo.cn//u/6490510421,十十想当锦鲤,女,其他,17,63,6,我吐了。,0,2020-08-25 16:04,negative
358,358,https://weibo.cn//tangguangrui,jjjjjssxxrrfsaadf,女,四川,2966,493,347,回复@老赵不算老:明白警察意思了。。意思就是情侣出去玩，女朋友被猥亵了，要在旁边不说话不行动，不然就是故意伤人。,4,2020-08-25 16:03,negative
359,359,https://weibo.cn//u/1857393663,JR-温小白,女,广东,978,256,544,回复@凯特布莱克好久没画画了:谁也不想他死啊，可不能因为追捕过程中把人弄死了就说故意杀人对不对？同理没死受伤了，也不叫故意伤害啊。这案件，说这男娃子过失伤人赔医药费我都没意见，只能叹息。,0,2020-08-25 16:03,negative
360,360,https://weibo.cn//u/6710755129,一只小糕烊,女,其他,7,151,4020,现在这个是有监控记录下来了，猥亵行为事先，后其朋友帮忙，发现时没踢看监控时没踢逃跑了难道不追？这么明显谁对谁错了，还不算，那万一那个受害者独自一人，又或者更运气不好没监控拍到，怎么面对这种事情？是等他跑了然后去找你们说被猥亵了？？现在是可以到处猥亵别人，逃跑时被打了，然后讹个钱？,0,2020-08-25 16:03,negative
361,361,https://weibo.cn//u/1933840435,杨欢1992,男,陕西,40,619,72,好，永州公安，平等法治一到曙光，我双脚赞同,0,2020-08-25 16:02,positive
362,362,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@没有NAME牙:嗯……看检察院或法院的处理吧，这种情况我觉得会从轻处理，但是不会不处理。我也支持这样的处理方式。,0,2020-08-25 16:01,negative
363,363,https://weibo.cn//u/6275370778,凝视深渊的,女,江西,0,88,2,做了好事反而被倒打一耙，什么道理？,0,2020-08-25 15:59,negative
364,364,https://weibo.cn//u/3878166931,Meleagant,男,其他,18,195,278,回复@我有过春夏秋冬:但是不到那个时候谁也没办法冷静的思考啊,0,2020-08-25 15:58,negative
365,365,https://weibo.cn//u/5252590689,C1eAnLoVe7,男,湖南,24,41,202,回复@仿生豫人会落入电子Trap吗:应该是辅警的 不会是民警,0,2020-08-25 15:57,negative
366,366,https://weibo.cn//ry0ma,RYOMA_L,女,广东,2322,106,193,回复@revellow:对对对..现在的警方跟本不管..之前我也因为诈骗差点被骗报警了掌握联系方式，结果他们说报警没用，这都成行成市了..就算被骗钱都不一定会追得回来,4,2020-08-25 15:54,negative
367,367,https://weibo.cn//u/6065639163,野孩子丶c,女,四川,644,540,252,我吐了，这判决太不要脸,3,2020-08-25 15:54,negative
368,368,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@格莱尔盯:我觉得在判决的时候是可以酌情从轻量刑的，不过不能免于起诉，因为动机不可揣测。,0,2020-08-25 15:53,positive
369,369,https://weibo.cn//mancytao,曼西桃,女,其他,1490,1010,1413,@刘文轩是厂蜜,0,2020-08-25 15:52,positive
370,370,https://weibo.cn//u/7430464301,SCIENO新济,女,上海,1093,1709,99,回复@甘十一呀:刚成年,0,2020-08-25 15:51,positive
371,371,https://weibo.cn//u/3908408794,我不是洪世贤,男,其他,9,113,25,这就是永州公安局么 搁那上学的我倍感恶心,0,2020-08-25 15:50,negative
372,372,https://weibo.cn//u/6255502994,FIRE_未囚,女,四川,58,42,75,果然“见义勇为”这个词不是我能理解的,0,2020-08-25 15:48,negative
373,373,https://weibo.cn//u/7308630312,这将是第四个被注销的号,男,山东,7,9,19,很明显的故意伤害……没说不让你追，追上之后可以控制或者在监控室就报警，而不是追上之后实施加害行为，如果单纯在追的过程中老人倒地受伤，那肯定不会刑拘。毕竟年龄悬殊那么大，应当想到自己的行为是否会对老人造成伤害。老人虽然受伤，猥亵行为也肯定会追究。请要喷的人仔细阅读警方发布的公告,0,2020-08-25 15:48,negative
374,374,https://weibo.cn//u/5677179791,阿泠不吃辣,女,北京,2,52,27,回复@Iris喵喵喵喵喵:哈哈哈哈哈笑死我了 姐妹好会说,1,2020-08-25 15:44,positive
375,375,https://weibo.cn//u/7127244532,玛卡蕊儿88917,男,其他,0,73,1,呵呵，真是看一肚子气。人家男孩做的很好，换我那猥琐男早就见血了。,0,2020-08-25 15:44,negative
376,376,https://weibo.cn//u/6113150964,格莱尔盯,男,内蒙古,207,52,46,回复@空谷容川:因为毕竟这不是报复行动或者私刑，是为了阻止嫌疑人逃跑。,1,2020-08-25 15:42,positive
377,377,https://weibo.cn//u/5402408061,Pannnnw,男,江西,67,225,314,无语,1,2020-08-25 15:40,negative
378,378,https://weibo.cn//u/7192082902,况此心,男,其他,175,103,64,还是希望不要被刑拘,0,2020-08-25 15:39,positive
379,379,https://weibo.cn//u/5460481157,十月Souvenir,女,其他,1157,537,173,我要被气死了,1,2020-08-25 15:38,negative
380,380,https://weibo.cn//u/6602613435,桃茌野ye,女,其他,28,157,33,回复@仓珝:我服了，好不容易有愿意保护女性的男孩子,29,2020-08-25 15:38,positive
381,381,https://weibo.cn//u/5677179791,阿泠不吃辣,女,北京,2,52,27,“我翻开历史一查，这历史没有年代，歪歪斜斜的每页上都写着‘仁义道德’几个字。我横竖睡不着，仔细看了半夜，才从字缝里看出字来，满本都写着两个字‘吃人’。”,0,2020-08-25 15:37,negative
382,382,https://weibo.cn//u/5492699042,阿夯yyyyyyyyy,女,湖南,908,344,93,蹲后续！我就不信了！,0,2020-08-25 15:36,negative
383,383,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@是主不是猪:我只是带脑子上网,1,2020-08-25 15:36,negative
384,384,https://weibo.cn//u/7156489158,没有NAME牙,女,海外,96,19,7,回复@空谷容川:男孩手受伤了，不方便抓，所以采取踢的方式去阻止嫌疑人逃跑，这和抓住了还依然用脚踢不一样，先后顺序很重要。事件没调查清楚，但是警方的通报让人感觉谁受伤谁有理（更何况那个家属还索赔20万）。而且现在热搜还撤了，更会让人觉得可笑。,2,2020-08-25 15:35,negative
385,385,https://weibo.cn//u/5710174562,是主不是猪,女,其他,2011,701,171,回复 ,2,2020-08-25 15:34,positive
386,386,https://weibo.cn//u/1895881774,嘿快藏起来,女,其他,1244,307,177,回复@lionheart201806:……我都说这么明白了你还看不懂，目前警察介入刑拘调查是合理合法且必要的，立案调查≠定罪，最后查明不成立就撤案了，着急上火什么劲？什么都人情人情的，法治社会还怎么完善建立？这是现代社会，快醒醒。,0,2020-08-25 15:31,negative
387,387,https://weibo.cn//u/6429144335,果果顺儿,男,江苏,72,23,20,这一脚踹的这么重，很多打架斗殴的最后也就是个轻微伤，这一脚下去就是轻伤一级。至于猥亵问题，如果是在实施猥亵过程中踹一脚制止可能还算见义勇为。,0,2020-08-25 15:30,negative
388,388,https://weibo.cn//u/5235274473,巫石,男,北京,589,1143,868,回复@57牛奶:那肯定不会 看看最近的新闻不都一清二楚，把人家哥哥和母亲砍伤都不管呢，你被摸一把怎么了,18,2020-08-25 15:30,negative
389,389,https://weibo.cn//u/5775056104,空幽you,女,浙江,28,69,3,凭什么啊艹,0,2020-08-25 15:29,negative
390,390,https://weibo.cn//u/5492699042,阿夯yyyyyyyyy,女,湖南,908,344,93,回复@御崎吉佐美:而且男生也不是打人，是阻止他逃跑啊。,14,2020-08-25 15:29,positive
391,391,https://weibo.cn//578144440,镜早,男,北京,390,464,103,回复@魏生欢:害，还真是这么说的,0,2020-08-25 15:27,positive
392,392,https://weibo.cn//u/6483807912,Anaphylaxis过敏体质,女,上海,832,565,107,他妈的就是防止这老色批逃跑，手还受伤了你让人家怎么办？用头顶吗。这刑判的真的搞笑。,1,2020-08-25 15:27,negative
393,393,https://weibo.cn//u/5235274473,巫石,男,北京,589,1143,868,回复@nw知间:太对了……警察根本不管……我以前就有被路上的男的摸到过，去报警人家警察说：证据呢？,33,2020-08-25 15:27,negative
394,394,https://weibo.cn//u/7005562027,青涧絃煊,女,其他,553,168,15, ,0,2020-08-25 15:27,positive
395,395,https://weibo.cn//u/1626459295,DirtyDog4real,男,贵州,1156,318,373,吐了,0,2020-08-25 15:27,negative
396,396,https://weibo.cn//u/5529121636,川分冰,女,四川,124,358,443, ,0,2020-08-25 15:26,positive
397,397,https://weibo.cn//u/7005562027,青涧絃煊,女,其他,553,168,15,法律无情，人也无情。好样的！我们一起来看看这世道还能更黑白不分吗,0,2020-08-25 15:26,negative
398,398,https://weibo.cn//u/5628124133,littmagic,女,河南,19,40,4,真真是逼着人冷漠呀,0,2020-08-25 15:24,negative
399,399,https://weibo.cn//u/2039757957,防弹少年橘,女,湖南,1793,794,148,我真的无fuck可说,0,2020-08-25 15:22,negative
400,400,https://weibo.cn//u/2476531761,值得最好的幸福的hb,女,江苏,1758,299,125,什么鬼？,0,2020-08-25 15:21,negative
